x,y,y_pred,machine,trial,subject
80,-84.4975230572534,25.5,1,17,7
85,-88.76566029635954,27.8,1,18,7
90,-93.03379753546568,29.0,1,19,7
95,-97.30193477457183,30.7,1,20,7
100,-101.57007201367797,32.3,1,21,7
1,-50.19084312227314,0.8,2,1,7
5,-59.645894668750714,4.7,2,2,7
10,-71.46470910184767,9.9,2,3,7
15,-83.28352353494465,14.5,2,4,7
20,-95.10233796804161,19.0,2,5,7
25,-106.92115240113858,24.1,2,6,7
30,-118.73996683423556,29.1,2,7,7
35,-130.5587812673325,34.8,2,8,7
40,-142.37759570042948,41.7,2,9,7
45,-154.19641013352646,50.1,2,10,7
50,-166.01522456662343,59.8,2,11,7
55,-177.8340389997204,70.7,2,12,7
60,-189.65285343281738,80.7,2,13,7
65,-201.47166786591433,91.3,2,14,7
70,-213.2904822990113,101.1,2,15,7
75,-225.10929673210828,109.4,2,16,7
80,-236.92811116520525,116.8,2,17,7
85,-248.74692559830223,122.9,2,18,7
90,-260.5657400313992,127.6,2,19,7
95,-272.38455446449615,131.7,2,20,7
100,-284.2033688975931,135.2,2,21,7
1,-16.712899751043313,-1.4,3,1,7
5,-20.70323017160011,-2.8,3,2,7
10,-25.69114319729611,-2.0,3,3,7
15,-30.679056222992106,-7.4,3,4,7
20,-35.666969248688105,-11.0,3,5,7
25,-40.6548822743841,-13.4,3,6,7
30,-45.642795300080095,-11.0,3,7,7
35,-50.6307083257761,-9.8,3,8,7
40,-55.61862135147209,-8.2,3,9,7
45,-60.60653437716809,-8.8,3,10,7
50,-65.59444740286409,-8.2,3,11,7
55,-70.5823604285601,-9.4,3,12,7
60,-75.57027345425608,-8.8,3,13,7
65,-80.55818647995208,-10.8,3,14,7
70,-85.54609950564809,-13.0,3,15,7
75,-90.53401253134408,-11.4,3,16,7
80,-95.52192555704008,-11.2,3,17,7
85,-100.50983858273608,-9.0,3,18,7
90,-105.49775160843207,-9.2,3,19,7
95,-110.48566463412807,-10.4,3,20,7
100,-115.47357765982407,-9.8,3,21,7
1,-63.63016795782202,94.5,4,1,7
5,-75.79544173204894,125.4,4,2,7
10,-91.00203394983258,173.7,4,3,7
15,-106.20862616761623,215.8,4,4,7
20,-121.41521838539988,259.6,4,5,7
25,-136.62181060318352,300.5,4,6,7
30,-151.82840282096714,334.5,4,7,7
35,-167.03499503875082,359.2,4,8,7
40,-182.24158725653444,376.0,4,9,7
45,-197.44817947431812,386.3,4,10,7
50,-212.65477169210175,390.8,4,11,7
55,-227.86136390988543,390.9,4,12,7
60,-243.06795612766905,386.5,4,13,7
65,-258.2745483454527,377.7,4,14,7
70,-273.48114056323635,364.7,4,15,7
75,-288.68773278102,348.7,4,16,7
80,-303.89432499880365,330.0,4,17,7
85,-319.1009172165873,308.8,4,18,7
90,-334.30750943437096,285.4,4,19,7
95,-349.5141016521546,260.0,4,20,7
100,-364.72069386993826,233.9,4,21,7
1,-49.487254697920385,8.2,5,1,7
5,-56.398635418817456,27.3,5,2,7
10,-65.0378613199388,82.5,5,3,7
15,-73.67708722106013,155.7,5,4,7
20,-82.31631312218147,257.7,5,5,7
25,-90.9555390233028,380.1,5,6,7
30,-99.59476492442414,520.9,5,7,7
35,-108.23399082554549,673.8,5,8,7
40,-116.87321672666683,834.3,5,9,7
45,-125.51244262778816,1009.1,5,10,7
50,-134.1516685289095,1190.0,5,11,7
55,-142.79089443003085,1374.4,5,12,7
60,-151.43012033115218,1561.4,5,13,7
65,-160.06934623227352,1749.0,5,14,7
70,-168.70857213339485,1935.7,5,15,7
75,-177.3477980345162,2120.3,5,16,7
80,-185.98702393563752,2301.8,5,17,7
85,-194.62624983675886,2478.9,5,18,7
90,-203.2654757378802,2650.0,5,19,7
95,-211.90470163900153,2814.4,5,20,7
100,-220.54392754012287,2970.1,5,21,7
1,-81.32288627467844,3.0,1,1,8
5,-87.54877904111478,0.5,1,2,8
10,-95.33114499916023,0.2,1,3,8
15,-103.11351095720566,0.1,1,4,8
20,-110.8958769152511,0.05,1,5,8
25,-118.67824287329654,0.0,1,6,8
30,-126.46060883134197,0.0,1,7,8
35,-134.2429747893874,0.0,1,8,8
40,-142.02534074743284,0.0,1,9,8
45,-149.8077067054783,0.0,1,10,8
50,-157.59007266352373,0.0,1,11,8
55,-165.37243862156916,0.0,1,12,8
60,-173.1548045796146,0.0,1,13,8
65,-180.93717053766002,0.0,1,14,8
70,-188.71953649570546,0.0,1,15,8
75,-196.5019024537509,0.0,1,16,8
80,-204.28426841179632,0.0,1,17,8
85,-212.06663436984178,0.0,1,18,8
90,-219.8490003278872,0.0,1,19,8
95,-227.63136628593264,0.0,1,20,8
100,-235.41373224397807,0.0,1,21,8
1,-10.956354422892451,-102.7,2,1,8
5,-16.10443461013583,-270.5,2,2,8
10,-22.539534844190054,-517.3,2,3,8
15,-28.974635078244276,-772.1,2,4,8
20,-35.40973531229851,-1026.9,2,5,8
25,-41.844835546352726,-1281.7,2,6,8
30,-48.27993578040695,-1536.5,2,7,8
35,-54.71503601446118,-1791.3,2,8,8
40,-61.1501362485154,-2046.1,2,9,8
45,-67.58523648256963,-2273.4,2,10,8
50,-74.02033671662385,-2559.8,2,11,8
55,-80.45543695067808,-2846.2,2,12,8
60,-86.8905371847323,-3138.1,2,13,8
65,-93.32563741878651,-3429.9,2,14,8
70,-99.76073765284075,-3721.8,2,15,8
75,-106.19583788689496,-4013.7,2,16,8
80,-112.6309381209492,-4305.6,2,17,8
85,-119.06603835500341,-4472.1,2,18,8
90,-125.50113858905765,-4574.1,2,19,8
95,-131.93623882311186,-4683.3,2,20,8
100,-138.3713390571661,-4792.5,2,21,8
1,-9.515850039640059,-21.7,3,1,8
5,-18.04149436455174,-11.1,3,2,8
10,-28.698549770691336,-5.5,3,3,8
15,-39.35560517683093,-6.8,3,4,8
20,-50.01266058297053,-5.5,3,5,8
25,-60.669715989110124,-8.1,3,6,8
30,-71.32677139524972,-8.1,3,7,8
35,-81.98382680138931,-8.7,3,8,8
40,-92.64088220752892,-6.2,3,9,8
45,-103.29793761366851,-8.7,3,10,8
50,-113.9549930198081,-8.1,3,11,8
55,-124.6120484259477,-7.6,3,12,8
60,-135.2691038320873,-8.1,3,13,8
65,-145.9261592382269,-6.2,3,14,8
70,-156.58321464436648,-6.2,3,15,8
75,-167.24027005050607,-6.2,3,16,8
80,-177.89732545664572,-5.5,3,17,8
85,-188.5543808627853,-5.5,3,18,8
90,-199.2114362689249,-8.1,3,19,8
95,-209.8684916750645,-2.7,3,20,8
100,-220.52554708120408,-2.2,3,21,8
1,-90.48047070089166,-167.8,4,1,8
5,-95.52328294195569,-17.2,4,2,8
10,-101.82679824328571,-178.8,4,3,8
15,-108.13031354461573,612.6,4,4,8
20,-114.43382884594577,609.8,4,5,8
25,-120.7373441472758,610.1,4,6,8
30,-127.04085944860583,610.0,4,7,8
35,-133.34437474993587,610.1,4,8,8
40,-139.6478900512659,610.1,4,9,8
45,-145.95140535259594,610.1,4,10,8
50,-152.25492065392595,610.1,4,11,8
55,-158.558435955256,610.0,4,12,8
60,-164.86195125658602,610.0,4,13,8
65,-171.16546655791606,610.0,4,14,8
70,-177.4689818592461,610.0,4,15,8
75,-183.77249716057614,610.0,4,16,8
80,-190.07601246190615,610.0,4,17,8
85,-196.37952776323618,610.0,4,18,8
90,-202.6830430645662,610.0,4,19,8
95,-208.98655836589623,610.0,4,20,8
100,-215.29007366722627,610.1,4,21,8
1,-69.63548013418469,31.5,5,1,8
5,-82.08434654346964,119.7,5,2,8
10,-97.64542955507582,166.9,5,3,8
15,-113.206512566682,201.6,5,4,8
20,-128.7675955782882,227.4,5,5,8
25,-144.32867858989437,247.8,5,6,8
30,-159.88976160150054,264.0,5,7,8
35,-175.45084461310674,277.1,5,8,8
40,-191.0119276247129,288.3,5,9,8
45,-206.57301063631908,298.3,5,10,8
50,-222.13409364792528,308.1,5,11,8
55,-237.69517665953146,317.7,5,12,8
60,-253.25625967113763,327.3,5,13,8
65,-268.81734268274386,336.7,5,14,8
70,-284.37842569435,346.9,5,15,8
75,-299.93950870595626,357.2,5,16,8
80,-315.5005917175624,367.5,5,17,8
85,-331.0616747291686,377.7,5,18,8
90,-346.6227577407747,388.0,5,19,8
95,-362.18384075238095,398.2,5,20,8
100,-377.7449237639872,408.5,5,21,8
1,-95.11432658785986,2.0,1,1,9
5,-101.83058979917436,12.0,1,2,9
10,-110.22591881331748,48.0,1,3,9
15,-118.6212478274606,195.0,1,4,9
20,-127.01657684160372,944.0,1,5,9
25,-135.41190585574682,4608.0,1,6,9
30,-143.80723486988995,23096.0,1,7,9
35,-152.20256388403305,1175264.0,1,8,9
40,-160.59789289817618,6095040.0,1,9,9
45,-168.9932219123193,316027392.0,1,10,9
50,-177.38855092646241,16320222208.0,1,11,9
55,-185.78387994060552,814616729088.0,1,12,9
60,-194.17920895474865,4052141238528.0,1,13,9
65,-202.57453796889178,2.0035748036621824e+16,1,14,9
70,-210.96986698303488,9.8160936550948e+18,1,15,9
75,-219.365195997178,4.78575767750314e+21,1,16,9
80,-227.76052501132114,2.1267555607485e+25,1,17,9
85,-236.15585402546424,5.83160750506026e+29,1,18,9
90,-244.55118303960737,3.612567580019078e+37,1,19,9
95,-252.94651205375047,2.920088929356496e+47,1,20,9
100,-261.3418410678936,2.3802722070139e+60,1,21,9
1,-33.02322312388585,1.4828,2,1,9
5,-44.711067481646296,-1.1772,2,2,9
10,-59.32087292884686,0.1826,2,3,9
15,-73.93067837604744,0.9474,2,4,9
20,-88.540483823248,1.7122,2,5,9
25,-103.15028927044855,2.477,2,6,9
30,-117.76009471764912,3.2418,2,7,9
35,-132.36990016484967,4.0066,2,8,9
40,-146.97970561205025,4.7714,2,9,9
45,-161.5895110592508,5.5362,2,10,9
50,-176.19931650645137,6.301,2,11,9
55,-190.80912195365192,7.0658,2,12,9
60,-205.4189274008525,7.8306,2,13,9
65,-220.02873284805307,8.5954,2,14,9
70,-234.63853829525362,9.3602,2,15,9
75,-249.24834374245418,10.125,2,16,9
80,-263.85814918965474,10.8898,2,17,9
85,-278.4679546368553,11.6546,2,18,9
90,-293.07776008405585,12.4194,2,19,9
95,-307.68756553125644,13.1842,2,20,9
100,-322.29737097845697,13.949,2,21,9
1,-89.61776319420439,-31.3,3,1,9
5,-95.26040286769232,-41.4,3,2,9
10,-102.31370245955223,-54.2,3,3,9
15,-109.36700205141214,-70.3,3,4,9
20,-116.42030164327205,-90.0,3,5,9
25,-123.47360123513197,-114.0,3,6,9
30,-130.52690082699186,-141.3,3,7,9
35,-137.58020041885177,-172.8,3,8,9
40,-144.63350001071169,-208.3,3,9,9
45,-151.6867996025716,-247.4,3,10,9
50,-158.7400991944315,-290.1,3,11,9
55,-165.79339878629142,-337.2,3,12,9
60,-172.84669837815133,-388.5,3,13,9
65,-179.89999797001124,-444.7,3,14,9
70,-186.95329756187115,-505.3,3,15,9
75,-194.00659715373106,-570.0,3,16,9
80,-201.05989674559098,-639.0,3,17,9
85,-208.1131963374509,-712.0,3,18,9
90,-215.1664959293108,-788.8,3,19,9
95,-222.2197955211707,-869.6,3,20,9
100,-229.27309511303062,-953.9,3,21,9
1,-47.37519525975701,-46.1,4,1,9
5,-60.40000945478943,-49.0,4,2,9
10,-76.68102719857997,-53.9,4,3,9
15,-92.9620449423705,-58.8,4,4,9
20,-109.24306268616104,-63.7,4,5,9
25,-125.52408042995158,-68.6,4,6,9
30,-141.8050981737421,-73.5,4,7,9
35,-158.08611591753262,-78.4,4,8,9
40,-174.36713366132315,-83.3,4,9,9
45,-190.64815140511368,-88.2,4,10,9
50,-206.92916914890426,-93.1,4,11,9
55,-223.2101868926948,-98.0,4,12,9
60,-239.49120463648532,-102.9,4,13,9
65,-255.77222238027585,-107.8,4,14,9
70,-272.0532401240664,-112.7,4,15,9
75,-288.33425786785693,-117.6,4,16,9
80,-304.61527561164746,-122.5,4,17,9
85,-320.896293355438,-127.4,4,18,9
90,-337.1773110992285,-132.3,4,19,9
95,-353.4583288430191,-137.2,4,20,9
100,-369.73934658680963,-142.1,4,21,9
1,-17.300135702522255,-14.8,5,1,9
5,-22.451109533833723,-82.3,5,2,9
10,-28.88982682297305,-233.3,5,3,9
15,-35.32854411211239,-439.7,5,4,9
20,-41.767261401251716,-859.2,5,5,9
25,-48.20597869039105,-1719.1,5,6,9
30,-54.64469597953038,-3388.6,5,7,9
35,-61.08341326866971,-6777.0,5,8,9
40,-67.52213055780904,-13553.7,5,9,9
45,-73.96084784694837,-27107.2,5,10,9
50,-80.3995651360877,-54114.0,5,11,9
55,-86.83828242522704,-108228.0,5,12,9
60,-93.27699971436637,-216455.0,5,13,9
65,-99.7157170035057,-432910.0,5,14,9
70,-106.15443429264502,-865820.0,5,15,9
75,-112.59315158178435,-1731640.0,5,16,9
80,-119.03186887092369,-3463280.0,5,17,9
85,-125.47058616006302,-6926560.0,5,18,9
90,-131.90930344920238,-13853120.0,5,19,9
95,-138.34802073834172,-27736640.0,5,20,9
100,-144.78673802748105,-55466080.0,5,21,9
1,-33.0448531906925,1.0,1,1,10
5,-39.654192092089666,5.0,1,2,10
10,-47.91586571883612,10.0,1,3,10
15,-56.17753934558258,15.0,1,4,10
20,-64.43921297232902,20.0,1,5,10
25,-72.70088659907549,25.0,1,6,10
30,-80.96256022582193,30.0,1,7,10
35,-89.2242338525684,35.0,1,8,10
40,-97.48590747931485,40.0,1,9,10
45,-105.7475811060613,45.0,1,10,10
50,-114.00925473280776,50.0,1,11,10
55,-122.27092835955422,55.0,1,12,10
60,-130.53260198630068,60.0,1,13,10
65,-138.79427561304712,65.0,1,14,10
70,-147.0559492397936,70.0,1,15,10
75,-155.31762286654006,75.0,1,16,10
80,-163.57929649328648,80.0,1,17,10
85,-171.84097012003295,85.0,1,18,10
90,-180.10264374677942,90.0,1,19,10
95,-188.3643173735259,95.0,1,20,10
100,-196.6259910002723,100.0,1,21,10
1,-24.71724213253874,-7.4,2,1,10
5,-40.486927627419064,-3.6,2,2,10
10,-60.19903449601946,-10.2,2,3,10
15,-79.91114136461985,-9.9,2,4,10
20,-99.62324823322025,-15.0,2,5,10
25,-119.33535510182064,-16.8,2,6,10
30,-139.047461970421,-19.1,2,7,10
35,-158.75956883902143,-23.9,2,8,10
40,-178.47167570762184,-29.6,2,9,10
45,-198.1837825762222,-37.4,2,10,10
50,-217.89588944482261,-48.5,2,11,10
55,-237.60799631342303,-63.9,2,12,10
60,-257.3201031820234,-85.0,2,13,10
65,-277.0322100506238,-113.1,2,14,10
70,-296.74431691922416,-148.8,2,15,10
75,-316.4564237878246,-193.0,2,16,10
80,-336.168530656425,-246.1,2,17,10
85,-355.88063752502535,-307.1,2,18,10
90,-375.59274439362576,-375.9,2,19,10
95,-395.3048512622262,-452.3,2,20,10
100,-415.01695813082654,-538.0,2,21,10
1,-10.09444717773011,-11.8,3,1,10
5,-13.580179346832761,-1.5,3,2,10
10,-17.937344558211073,11.8,3,3,10
15,-22.29450976958939,23.7,3,4,10
20,-26.6516749809677,35.5,3,5,10
25,-31.008840192346014,47.4,3,6,10
30,-35.36600540372433,59.2,3,7,10
35,-39.723170615102646,71.1,3,8,10
40,-44.080335826480955,82.9,3,9,10
45,-48.43750103785927,94.8,3,10,10
50,-52.79466624923758,106.7,3,11,10
55,-57.151831460615895,118.5,3,12,10
60,-61.50899667199421,130.4,3,13,10
65,-65.86616188337251,142.2,3,14,10
70,-70.22332709475083,154.1,3,15,10
75,-74.58049230612914,165.9,3,16,10
80,-78.93765751750746,177.8,3,17,10
85,-83.29482272888578,189.7,3,18,10
90,-87.65198794026409,201.5,3,19,10
95,-92.0091531516424,213.4,3,20,10
100,-96.36631836302071,225.3,3,21,10
1,-60.221912869972115,-38.8,4,1,10
5,-68.0692822478022,-43.8,4,2,10
10,-77.87849397008982,-59.1,4,3,10
15,-87.68770569237745,-74.3,4,4,10
20,-97.49691741466508,-89.4,4,5,10
25,-107.30612913695269,-104.6,4,6,10
30,-117.11534085924032,-119.8,4,7,10
35,-126.92455258152795,-135.0,4,8,10
40,-136.73376430381558,-150.1,4,9,10
45,-146.5429760261032,-165.1,4,10,10
50,-156.3521877483908,-180.0,4,11,10
55,-166.16139947067845,-194.9,4,12,10
60,-175.97061119296606,-209.7,4,13,10
65,-185.77982291525367,-224.5,4,14,10
70,-195.58903463754132,-239.2,4,15,10
75,-205.39824635982893,-253.9,4,16,10
80,-215.20745808211655,-268.5,4,17,10
85,-225.0166698044042,-283.0,4,18,10
90,-234.8258815266918,-297.5,4,19,10
95,-244.63509324897942,-311.8,4,20,10
100,-254.44430497126703,-326.1,4,21,10
1,-56.47263231942369,100.0,5,1,10
5,-67.61953340197805,150.3,5,2,10
10,-81.55315975517097,129.0,5,3,10
15,-95.4867861083639,150.3,5,4,10
20,-109.42041246155684,129.0,5,5,10
25,-123.35403881474976,150.3,5,6,10
30,-137.2876651679427,129.0,5,7,10
35,-151.22129152113558,95.0,5,8,10
40,-165.15491787432853,129.0,5,9,10
45,-179.08854422752148,95.0,5,10,10
50,-193.02217058071437,129.0,5,11,10
55,-206.95579693390732,95.0,5,12,10
60,-220.88942328710027,129.0,5,13,10
65,-234.82304964029316,150.3,5,14,10
70,-248.7566759934861,129.0,5,15,10
75,-262.69030234667906,95.0,5,16,10
80,-276.62392869987195,129.0,5,17,10
85,-290.5575550530649,200.1,5,18,10
90,-304.49118140625785,129.0,5,19,10
95,-318.42480775945074,200.1,5,20,10
100,-332.3584341126437,129.0,5,21,10
