x,y,y_pred,machine,trial,subject
65,-125.65243588068088,260.0,1,14,7
70,-134.478085657368,280.0,1,15,7
75,-143.30373543405514,300.0,1,16,7
80,-152.1293852107423,320.0,1,17,7
85,-160.95503498742943,340.0,1,18,7
90,-169.78068476411656,360.0,1,19,7
95,-178.60633454080372,380.0,1,20,7
100,-187.43198431749084,400.0,1,21,7
1,-7.315967962882588,-8.6,2,1,7
5,-7.724603188067844,-23.7,2,2,7
10,-8.235397219549416,-45.2,2,3,7
15,-8.746191251030986,-69.7,2,4,7
20,-9.256985282512556,-96.9,2,5,7
25,-9.767779313994128,-127.0,2,6,7
30,-10.278573345475698,-161.3,2,7,7
35,-10.78936737695727,-200.0,2,8,7
40,-11.30016140843884,-244.3,2,9,7
45,-11.81095543992041,-294.5,2,10,7
50,-12.321749471401981,-350.9,2,11,7
55,-12.832543502883551,-414.9,2,12,7
60,-13.343337534365123,-486.9,2,13,7
65,-13.854131565846693,-568.2,2,14,7
70,-14.364925597328263,-659.9,2,15,7
75,-14.875719628809833,-763.4,2,16,7
80,-15.386513660291406,-880.0,2,17,7
85,-15.897307691772973,-1010.0,2,18,7
90,-16.408101723254546,-1153.5,2,19,7
95,-16.918895754736116,-1311.7,2,20,7
100,-17.429689786217686,-1485.0,2,21,7
1,-12.620023617797889,-2.9,3,1,7
5,-20.289908021253353,-6.2,3,2,7
10,-29.877263525572683,-10.7,3,3,7
15,-39.46461902989201,-17.0,3,4,7
20,-49.05197453421135,-25.1,3,5,7
25,-58.63933003853068,-48.7,3,6,7
30,-68.22668554285,-65.3,3,7,7
35,-77.81404104716933,-116.5,3,8,7
40,-87.40139655148866,-288.7,3,9,7
45,-96.98875205580799,-802.3,3,10,7
50,-106.57610756012733,-2120.2,3,11,7
55,-116.16346306444666,-13181.1,3,12,7
60,-125.75081856876598,-51482.0,3,13,7
65,-135.33817407308533,-10000000.0,3,14,7
70,-144.92552957740466,,3,15,7
75,-154.51288508172397,,3,16,7
80,-164.10024058604333,,3,17,7
85,-173.68759609036263,,3,18,7
90,-183.274951594682,,3,19,7
95,-192.8623070990013,,3,20,7
100,-202.44966260332066,,3,21,7
1,-11.138884457128844,-3.0,4,1,7
5,-14.34944793398891,-7.2,4,2,7
10,-18.362652280063994,-14.6,4,3,7
15,-22.375856626139075,-22.9,4,4,7
20,-26.38906097221416,-32.2,4,5,7
25,-30.40226531828924,-42.5,4,6,7
30,-34.41546966436432,-53.8,4,7,7
35,-38.4286740104394,-66.2,4,8,7
40,-42.441878356514486,-79.7,4,9,7
45,-46.455082702589564,-94.3,4,10,7
50,-50.46828704866465,-110.0,4,11,7
55,-54.481491394739734,-127.0,4,12,7
60,-58.49469574081481,-145.2,4,13,7
65,-62.5079000868899,-164.7,4,14,7
70,-66.52110443296498,-185.7,4,15,7
75,-70.53430877904006,-208.1,4,16,7
80,-74.54751312511515,-232.0,4,17,7
85,-78.56071747119023,-257.5,4,18,7
90,-82.5739218172653,-284.8,4,19,7
95,-86.58712616334039,-313.8,4,20,7
100,-90.60033050941547,-344.7,4,21,7
1,-10.64341166296913,-0.2,5,1,7
5,-20.3302592003388,-0.9,5,2,7
10,-32.438818622050896,-2.0,5,3,7
15,-44.54737804376299,-3.2,5,4,7
20,-56.65593746547508,-4.4,5,5,7
25,-68.76449688718716,-5.8,5,6,7
30,-80.87305630889927,-7.2,5,7,7
35,-92.98161573061135,-8.7,5,8,7
40,-105.09017515232344,-10.2,5,9,7
45,-117.19873457403553,-11.9,5,10,7
50,-129.3072939957476,-13.5,5,11,7
55,-141.41585341745972,-15.3,5,12,7
60,-153.52441283917182,-17.3,5,13,7
65,-165.6329722608839,-19.2,5,14,7
70,-177.741531682596,-21.2,5,15,7
75,-189.85009110430806,-23.3,5,16,7
80,-201.95865052602016,-25.5,5,17,7
85,-214.06720994773227,-27.8,5,18,7
90,-226.17576936944434,-30.2,5,19,7
95,-238.28432879115644,-32.9,5,20,7
100,-250.3928882128685,-35.1,5,21,7
1,-11.539238805273381,3.0,1,1,8
5,-19.111112337464675,-2.0,1,2,8
10,-28.57595425270379,-6.0,1,3,8
15,-38.040796167942915,-8.0,1,4,8
20,-47.50563808318203,-7.0,1,5,8
25,-56.97047999842115,-9.0,1,6,8
30,-66.43532191366026,-4.0,1,7,8
35,-75.90016382889938,1.0,1,8,8
40,-85.36500574413849,-1.0,1,9,8
45,-94.8298476593776,-5.0,1,10,8
50,-104.29468957461673,-1.0,1,11,8
55,-113.75953148985585,2.0,1,12,8
60,-123.22437340509497,2.0,1,13,8
65,-132.68921532033409,1.0,1,14,8
70,-142.15405723557322,4.0,1,15,8
75,-151.61889915081233,1.0,1,16,8
80,-161.08374106605143,4.0,1,17,8
85,-170.54858298129054,9.0,1,18,8
90,-180.01342489652964,3.0,1,19,8
95,-189.4782668117688,4.0,1,20,8
100,-198.9431087270079,5.0,1,21,8
1,-12.062408100380864,-5.0,2,1,8
5,-29.22274277387247,-15.0,2,2,8
10,-50.673161115736974,-40.0,2,3,8
15,-72.12357945760148,-75.0,2,4,8
20,-93.57399779946599,-150.0,2,5,8
25,-115.02441614133049,-250.0,2,6,8
30,-136.474834483195,-400.0,2,7,8
35,-157.9252528250595,-600.0,2,8,8
40,-179.375671166924,-950.0,2,9,8
45,-200.82608950878853,-1400.0,2,10,8
50,-222.27650785065302,-2000.0,2,11,8
55,-243.7269261925175,-2700.0,2,12,8
60,-265.17734453438203,-3550.0,2,13,8
65,-286.62776287624655,-4450.0,2,14,8
70,-308.078181218111,-5450.0,2,15,8
75,-329.52859955997553,-6550.0,2,16,8
80,-350.97901790184005,-7750.0,2,17,8
85,-372.4294362437046,-9150.0,2,18,8
90,-393.8798545855691,-10700.0,2,19,8
95,-415.33027292743355,-12500.0,2,20,8
100,-436.7806912692981,-14640.0,2,21,8
1,-15.603614908569805,-5.5,3,1,8
5,-25.72145737516466,-21.0,3,2,8
10,-38.36876045840823,-14.8,3,3,8
15,-51.0160635416518,-39.0,3,4,8
20,-63.663366624895374,-23.6,3,5,8
25,-76.31066970813895,-21.4,3,6,8
30,-88.95797279138252,-57.5,3,7,8
35,-101.60527587462609,-25.5,3,8,8
40,-114.25257895786966,-13.5,3,9,8
45,-126.89988204111323,-30.5,3,10,8
50,-139.5471851243568,-28.5,3,11,8
55,-152.19448820760036,-54.5,3,12,8
60,-164.84179129084393,-15.5,3,13,8
65,-177.4890943740875,-20.5,3,14,8
70,-190.13639745733107,-52.0,3,15,8
75,-202.78370054057464,-16.5,3,16,8
80,-215.4310036238182,-21.0,3,17,8
85,-228.07830670706178,-6.5,3,18,8
90,-240.72560979030536,-3.5,3,19,8
95,-253.37291287354893,-16.5,3,20,8
100,-266.0202159567925,-3.5,3,21,8
1,-10.72278161484953,-5.5,4,1,8
5,-12.198404768438392,-26.9,4,2,8
10,-14.042933710424471,-52.0,4,3,8
15,-15.887462652410548,-78.5,4,4,8
20,-17.731991594396625,-105.8,4,5,8
25,-19.576520536382702,-133.9,4,6,8
30,-21.42104947836878,-161.9,4,7,8
35,-23.26557842035486,-189.6,4,8,8
40,-25.110107362340937,-217.2,4,9,8
45,-26.954636304327014,-244.4,4,10,8
50,-28.79916524631309,-271.4,4,11,8
55,-30.64369418829917,-298.3,4,12,8
60,-32.48822313028525,-325.8,4,13,8
65,-34.332752072271326,-353.3,4,14,8
70,-36.1772810142574,-380.9,4,15,8
75,-38.02180995624349,-408.9,4,16,8
80,-39.86633889822956,-437.5,4,17,8
85,-41.71086784021564,-466.9,4,18,8
90,-43.55539678220172,-497.4,4,19,8
95,-45.399925724187796,-528.4,4,20,8
100,-47.24445466617387,-560.1,4,21,8
1,-11.750999400535896,2.2,5,1,8
5,-17.4725449691685,11.9,5,2,8
10,-24.624476929959254,33.1,5,3,8
15,-31.77640889075001,66.7,5,4,8
20,-38.92834085154076,116.7,5,5,8
25,-46.08027281233151,190.0,5,6,8
30,-53.23220477312226,293.9,5,7,8
35,-60.38413673391302,440.5,5,8,8
40,-67.53606869470377,636.9,5,9,8
45,-74.68800065549453,909.2,5,10,8
50,-81.83993261628528,1283.5,5,11,8
55,-88.99186457707604,1751.0,5,12,8
60,-96.14379653786679,2326.9,5,13,8
65,-103.29572849865755,3035.2,5,14,8
70,-110.4476604594483,3900.2,5,15,8
75,-117.59959242023906,4947.5,5,16,8
80,-124.75152438102981,6202.9,5,17,8
85,-131.90345634182057,7786.7,5,18,8
90,-139.05538830261133,973.0,5,19,8
95,-146.2073202634021,12019.6,5,20,8
100,-153.35925222419283,14681.2,5,21,8
1,-15.034224167685535,3.0,1,1,9
5,-29.351593433414955,3.0,1,2,9
10,-47.24830501557673,3.0,1,3,9
15,-65.1450165977385,5.5,1,4,9
20,-83.04172817990028,5.5,1,5,9
25,-100.93843976206205,5.5,1,6,9
30,-118.83515134422385,5.5,1,7,9
35,-136.73186292638562,8.0,1,8,9
40,-154.6285745085474,8.0,1,9,9
45,-172.52528609070916,8.0,1,10,9
50,-190.42199767287093,8.0,1,11,9
55,-208.31870925503273,0.0,1,12,9
60,-226.2154208371945,0.0,1,13,9
65,-244.11213241935627,0.0,1,14,9
70,-262.008844001518,0.0,1,15,9
75,-279.9055555836798,0.0,1,16,9
80,-297.80226716584156,0.0,1,17,9
85,-315.69897874800336,0.0,1,18,9
90,-333.5956903301651,0.0,1,19,9
95,-351.4924019123269,0.0,1,20,9
100,-369.38911349448864,0.0,1,21,9
1,-13.055043484097414,-16.7,2,1,9
5,-19.78612581771476,-84.5,2,2,9
10,-28.199978734736437,-169.0,2,3,9
15,-36.61383165175812,-253.5,2,4,9
20,-45.0276845687798,-338.0,2,5,9
25,-53.441537485801476,-422.5,2,6,9
30,-61.85539040282316,-507.0,2,7,9
35,-70.26924331984485,-591.5,2,8,9
40,-78.68309623686652,-676.0,2,9,9
45,-87.0969491538882,-760.5,2,10,9
50,-95.51080207090988,-845.0,2,11,9
55,-103.92465498793156,-929.5,2,12,9
60,-112.33850790495325,-1014.0,2,13,9
65,-120.75236082197492,-1098.5,2,14,9
70,-129.16621373899662,-1183.0,2,15,9
75,-137.5800666560183,-1267.5,2,16,9
80,-145.99391957303996,-1352.0,2,17,9
85,-154.40777249006163,-1436.5,2,18,9
90,-162.82162540708333,-1521.0,2,19,9
95,-171.235478324105,-1605.5,2,20,9
100,-179.64933124112667,-1690.0,2,21,9
1,-12.570609423363676,-3.02,3,1,9
5,-20.910685313394293,-9.48,3,2,9
10,-31.335780175932562,-18.76,3,3,9
15,-41.760875038470836,-28.02,3,4,9
20,-52.18596990100911,-37.4,3,5,9
25,-62.611064763547375,-46.78,3,6,9
30,-73.03615962608563,-56.1,3,7,9
35,-83.46125448862391,-65.48,3,8,9
40,-93.88634935116218,-74.88,3,9,9
45,-104.31144421370045,-84.26,3,10,9
50,-114.73653907623871,-93.68,3,11,9
55,-125.16163393877699,-103.1,3,12,9
60,-135.58672880131527,-112.5,3,13,9
65,-146.01182366385353,-121.98,3,14,9
70,-156.43691852639182,-131.4,3,15,9
75,-166.86201338893008,-140.8,3,16,9
80,-177.28710825146837,-150.3,3,17,9
85,-187.71220311400663,-159.8,3,18,9
90,-198.13729797654491,-169.3,3,19,9
95,-208.56239283908317,-178.8,3,20,9
100,-218.98748770162143,-188.3,3,21,9
1,-12.193872474999523,-19.8,4,1,9
5,-22.117040059612076,-29.4,4,2,9
10,-34.52099954037777,-43.0,4,3,9
15,-46.92495902114347,-59.0,4,4,9
20,-59.328918501909165,-76.6,4,5,9
25,-71.73287798267486,-95.0,4,6,9
30,-84.13683746344056,-114.2,4,7,9
35,-96.54079694420625,-134.2,4,8,9
40,-108.94475642497194,-154.8,4,9,9
45,-121.34871590573763,-175.8,4,10,9
50,-133.7526753865033,-197.3,4,11,9
55,-146.15663486726902,-219.0,4,12,9
60,-158.56059434803473,-239.9,4,13,9
65,-170.9645538288004,-259.8,4,14,9
70,-183.3685133095661,-277.9,4,15,9
75,-195.7724727903318,-291.4,4,16,9
80,-208.1764322710975,-299.0,4,17,9
85,-220.58039175186317,-298.3,4,18,9
90,-232.98435123262888,-288.0,4,19,9
95,-245.38831071339456,-266.9,4,20,9
100,-257.79227019416027,-234.0,4,21,9
1,-10.434035645288754,-3.3,5,1,9
5,-13.696832350802298,-7.9,5,2,9
10,-17.77532823269423,-14.8,5,3,9
15,-21.85382411458616,-21.8,5,4,9
20,-25.93231999647809,-28.2,5,5,9
25,-30.01081587837002,-33.3,5,6,9
30,-34.08931176026195,-38.2,5,7,9
35,-38.167807642153875,-42.5,5,8,9
40,-42.246303524045814,-46.4,5,9,9
45,-46.32479940593774,-49.6,5,10,9
50,-50.40329528782968,-52.1,5,11,9
55,-54.4817911697216,-53.8,5,12,9
60,-58.56028705161353,-54.4,5,13,9
65,-62.63878293350547,-53.8,5,14,9
70,-66.71727881539739,-51.9,5,15,9
75,-70.79577469728932,-48.5,5,16,9
80,-74.87427057918126,-43.6,5,17,9
85,-78.95276646107318,-37.2,5,18,9
90,-83.03126234296512,-29.3,5,19,9
95,-87.10975822485705,-19.9,5,20,9
100,-91.18825410674899,-8.9,5,21,9
1,-13.899731115793449,1.0,1,1,10
5,-24.86397953895588,1.2,1,2,10
10,-38.569290067908916,1.4,1,3,10
15,-52.27460059686196,1.6,1,4,10
20,-65.97991112581501,1.8,1,5,10
25,-79.68522165476803,2.0,1,6,10
30,-93.39053218372108,2.2,1,7,10
35,-107.09584271267413,2.4,1,8,10
40,-120.80115324162715,2.6,1,9,10
45,-134.50646377058018,2.8,1,10,10
50,-148.2117742995332,3.0,1,11,10
55,-161.91708482848625,3.2,1,12,10
60,-175.6223953574393,3.4,1,13,10
65,-189.32770588639232,3.6,1,14,10
70,-203.03301641534537,3.8,1,15,10
75,-216.7383269442984,4.0,1,16,10
80,-230.44363747325144,4.2,1,17,10
85,-244.1489480022045,4.4,1,18,10
90,-257.85425853115754,4.6,1,19,10
95,-271.55956906011056,4.8,1,20,10
100,-285.2648795890636,5.0,1,21,10
1,-12.354787661506524,0.71,2,1,10
5,-25.007535621738054,-2.73,2,2,10
10,-40.82347057202747,-2.94,2,3,10
15,-56.639405522316885,0.74,2,4,10
20,-72.4553404726063,3.51,2,5,10
25,-88.27127542289571,8.07,2,6,10
30,-104.08721037318513,4.5,2,7,10
35,-119.90314532347453,-0.85,2,8,10
40,-135.71908027376395,-4.74,2,9,10
45,-151.53501522405338,8.91,2,10,10
50,-167.35095017434278,8.94,2,11,10
55,-183.1668851246322,4.37,2,12,10
60,-198.98282007492162,1.37,2,13,10
65,-214.79875502521102,5.44,2,14,10
70,-230.61468997550043,6.39,2,15,10
75,-246.43062492578986,0.1,2,16,10
80,-262.24655987607923,9.39,2,17,10
85,-278.06249482636866,7.36,2,18,10
90,-293.8784297766581,-3.15,2,19,10
95,-309.69436472694747,1.84,2,20,10
100,-325.5102996772369,10.62,2,21,10
1,-11.73306937584405,-23.9,3,1,10
5,-20.063150885165896,-45.9,3,2,10
10,-30.475752771818204,-53.9,3,3,10
15,-40.88835465847051,-57.7,3,4,10
20,-51.30095654512282,-64.5,3,5,10
25,-61.713558431775134,-79.2,3,6,10
30,-72.12616031842744,-92.9,3,7,10
35,-82.53876220507975,-104.9,3,8,10
40,-92.95136409173205,-111.7,3,9,10
45,-103.36396597838436,-118.5,3,10,10
50,-113.77656786503667,-119.9,3,11,10
55,-124.18916975168898,-130.3,3,12,10
60,-134.6017716383413,-138.0,3,13,10
65,-145.0143735249936,-145.7,3,14,10
70,-155.4269754116459,-158.2,3,15,10
75,-165.83957729829822,-162.4,3,16,10
80,-176.2521791849505,-163.0,3,17,10
85,-186.66478107160282,-169.5,3,18,10
90,-197.07738295825513,-180.9,3,19,10
95,-207.48998484490744,-190.4,3,20,10
100,-217.90258673155975,-194.9,3,21,10
1,-16.292251316231393,-0.6,4,1,10
5,-30.67058580137882,-10.3,4,2,10
10,-48.6435039078131,-33.7,4,3,10
15,-66.61642201424738,-68.3,4,4,10
20,-84.58934012068167,-98.0,4,5,10
25,-102.56225822711595,-108.0,4,6,10
30,-120.53517633355023,-120.7,4,7,10
35,-138.50809443998452,-133.7,4,8,10
40,-156.48101254641878,-145.0,4,9,10
45,-174.45393065285305,-156.7,4,10,10
50,-192.42684875928734,-168.0,4,11,10
55,-210.39976686572163,-179.3,4,12,10
60,-228.3726849721559,-191.0,4,13,10
65,-246.3456030785902,-202.0,4,14,10
70,-264.3185211850245,-213.3,4,15,10
75,-282.29143929145874,-224.0,4,16,10
80,-300.26435739789304,-234.7,4,17,10
85,-318.23727550432733,-246.0,4,18,10
90,-336.21019361076156,-256.7,4,19,10
95,-354.18311171719586,-267.3,4,20,10
100,-372.15602982363015,-278.0,4,21,10
1,-10.42042851162893,-3.7,5,1,10
5,-14.442470988444377,-12.8,5,2,10
10,-19.470024084463684,-28.0,5,3,10
15,-24.497577180482995,-48.2,5,4,10
20,-29.525130276502303,-67.0,5,5,10
25,-34.55268337252162,-82.8,5,6,10
30,-39.580236468540924,-104.2,5,7,10
35,-44.60778956456023,-128.2,5,8,10
40,-49.635342660579546,-154.8,5,9,10
45,-54.66289575659885,-182.8,5,10,10
50,-59.69044885261817,-212.2,5,11,10
55,-64.71800194863746,-242.8,5,12,10
60,-69.74555504465677,-274.8,5,13,10
65,-74.77310814067609,-307.8,5,14,10
70,-79.80066123669539,-342.2,5,15,10
75,-84.82821433271471,-377.0,5,16,10
80,-89.85576742873401,-412.8,5,17,10
85,-94.88332052475333,-448.8,5,18,10
90,-99.91087362077263,-484.8,5,19,10
95,-104.93842671679194,-520.8,5,20,10
100,-109.96597981281126,-556.8,5,21,10
1,-12.363077009489666,2.0,1,1,11
5,-17.99980839305254,7.2,1,2,11
10,-25.04572262250613,17.8,1,3,11
15,-32.09163685195973,38.7,1,4,11
20,-39.13755108141332,81.0,1,5,11
25,-46.18346531086691,170.0,1,6,11
30,-53.2293795403205,350.0,1,7,11
35,-60.275293769774095,712.0,1,8,11
40,-67.32120799922768,1430.0,1,9,11
45,-74.36712222868127,2890.0,1,10,11
50,-81.41303645813485,5810.0,1,11,11
55,-88.45895068758846,11790.0,1,12,11
60,-95.50486491704204,23700.0,1,13,11
65,-102.55077914649563,47790.0,1,14,11
70,-109.59669337594923,96210.0,1,15,11
75,-116.64260760540282,194570.0,1,16,11
80,-123.68852183485642,389590.0,1,17,11
85,-130.73443606431002,781090.0,1,18,11
90,-137.7803502937636,1560710.0,1,19,11
95,-144.8262645232172,3110610.0,1,20,11
100,-151.87217875267078,6200770.0,1,21,11
1,-13.558591306622676,1024.0,2,1,11
5,-25.689389302307237,2560.0,2,2,11
10,-40.852886796912934,5120.0,2,3,11
15,-56.01638429151864,7680.0,2,4,11
20,-71.17988178612433,10240.0,2,5,11
25,-86.34337928073003,12800.0,2,6,11
30,-101.50687677533573,15360.0,2,7,11
35,-116.67037426994142,17920.0,2,8,11
40,-131.83387176454715,20992.0,2,9,11
45,-146.99736925915286,23040.0,2,10,11
50,-162.16086675375857,25088.0,2,11,11
55,-177.32436424836425,27136.0,2,12,11
60,-192.48786174296995,29184.0,2,13,11
65,-207.65135923757566,31168.0,2,14,11
70,-222.81485673218134,33152.0,2,15,11
75,-237.97835422678705,35136.0,2,16,11
80,-253.14185172139275,37136.0,2,17,11
85,-268.3053492159984,39136.0,2,18,11
90,-283.4688467106041,41152.0,2,19,11
95,-298.6323442052098,43152.0,2,20,11
100,-313.7958416998155,45152.0,2,21,11
1,-13.429827935419,62.7,3,1,11
5,-24.79091416200023,164.4,3,2,11
10,-38.99227194522676,340.8,3,3,11
15,-53.1936297284533,534.8,3,4,11
20,-67.39498751167983,741.8,3,5,11
25,-81.59634529490637,966.0,3,6,11
30,-95.79770307813291,1207.1,3,7,11
35,-109.99906086135944,1461.4,3,8,11
40,-124.20041864458598,1727.6,3,9,11
45,-138.40177642781254,2009.7,3,10,11
50,-152.60313421103905,2315.4,3,11,11
55,-166.8044919942656,2642.2,3,12,11
60,-181.00584977749213,2989.4,3,13,11
65,-195.20720756071867,3355.7,3,14,11
70,-209.40856534394518,3740.9,3,15,11
75,-223.60992312717173,4142.4,3,16,11
80,-237.81128091039827,4559.5,3,17,11
85,-252.0126386936248,4990.2,3,18,11
90,-266.2139964768514,5434.0,3,19,11
95,-280.4153542600779,5889.3,3,20,11
100,-294.6167120433044,6355.9,3,21,11
1,-10.917432223668238,-28.1,4,1,11
5,-20.085163406167016,-17.4,4,2,11
10,-31.54482738429049,-34.9,4,3,11
15,-43.00449136241396,-52.4,4,4,11
20,-54.46415534053743,-69.9,4,5,11
25,-65.9238193186609,-87.4,4,6,11
30,-77.38348329678438,-104.9,4,7,11
35,-88.84314727490785,-122.4,4,8,11
40,-100.30281125303132,-139.9,4,9,11
45,-111.7624752311548,-157.4,4,10,11
50,-123.22213920927827,-174.9,4,11,11
55,-134.68180318740175,-192.4,4,12,11
60,-146.14146716552523,-209.9,4,13,11
65,-157.6011311436487,-227.4,4,14,11
70,-169.06079512177217,-244.9,4,15,11
75,-180.52045909989565,-262.4,4,16,11
80,-191.98012307801912,-279.9,4,17,11
85,-203.4397870561426,-297.4,4,18,11
90,-214.89945103426606,-314.9,4,19,11
95,-226.35911501238954,-332.4,4,20,11
100,-237.818778990513,-349.9,4,21,11
1,-9.670791574956983,-24.6,5,1,11
5,-14.711159341257154,-88.5,5,2,11
10,-21.011619049132367,-184.4,5,3,11
15,-27.312078757007583,-324.0,5,4,11
20,-33.612538464882796,-511.9,5,5,11
25,-39.912998172758016,-822.5,5,6,11
30,-46.213457880633236,-1299.2,5,7,11
35,-52.51391758850844,-2045.3,5,8,11
40,-58.81437729638366,-3116.2,5,9,11
45,-65.11483700425886,-4700.5,5,10,11
50,-71.41529671213408,-6988.1,5,11,11
55,-77.7157564200093,-10230.3,5,12,11
60,-84.01621612788452,-14646.0,5,13,11
65,-90.31667583575972,-20653.2,5,14,11
70,-96.61713554363494,-28938.2,5,15,11
75,-102.91759525151015,-40048.1,5,16,11
80,-109.21805495938537,-54273.8,5,17,11
85,-115.51851466726059,-71694.2,5,18,11
90,-121.8189743751358,-93262.3,5,19,11
95,-128.11943408301101,-118860.9,5,20,11
100,-134.41989379088622,-148279.0,5,21,11
1,-13.307423049203654,0.5,1,1,12
5,-20.97698413698052,3.0,1,2,12
10,-30.563935496701603,25.0,1,3,12
15,-40.15088685642269,127.5,1,4,12
20,-49.73783821614377,600.0,1,5,12
25,-59.324789575864855,2812.5,1,6,12
30,-68.91174093558593,12600.0,1,7,12
35,-78.49869229530701,58812.5,1,8,12
40,-88.0856436550281,269800.0,1,9,12
45,-97.67259501474918,1232812.5,1,10,12
50,-107.25954637447026,5538000.0,1,11,12
55,-116.84649773419133,24910000.0,1,12,12
60,-126.43344909391242,112009000.0,1,13,12
65,-136.0204004536335,498495000.0,1,14,12
70,-145.60735181335457,2219940000.0,1,15,12
75,-155.19430317307564,9879105000.0,1,16,12
80,-164.78125453279674,43795200000.0,1,17,12
85,-174.3682058925178,191607987500.0,1,18,12
90,-183.9551572522389,822739075000.0,1,19,12
95,-193.54210861195997,3610304212500.0,1,20,12
100,-203.12905997168107,15726772700000.0,1,21,12
1,-10.513604383274622,-2.1,2,1,12
5,-15.653160220927262,-12.7,2,2,12
10,-22.07760501799306,-24.4,2,3,12
15,-28.50204981505886,-36.2,2,4,12
20,-34.926494612124664,-47.8,2,5,12
25,-41.35093940919046,-59.1,2,6,12
30,-47.77538420625626,-70.1,2,7,12
35,-54.19982900332206,-80.6,2,8,12
40,-60.62427380038786,-90.6,2,9,12
45,-67.04871859745367,-100.1,2,10,12
50,-73.47316339451947,-108.9,2,11,12
55,-79.89760819158528,-117.1,2,12,12
60,-86.32205298865108,-124.6,2,13,12
65,-92.74649778571688,-131.5,2,14,12
70,-99.17094258278267,-137.6,2,15,12
75,-105.59538737984848,-142.9,2,16,12
80,-112.01983217691428,-147.3,2,17,12
85,-118.44427697398008,-150.9,2,18,12
90,-124.86872177104588,-153.6,2,19,12
95,-131.29316656811164,-155.4,2,20,12
100,-137.71761136517745,-156.2,2,21,12
1,-10.532676773615371,-5.0,3,1,12
5,-18.703421669112494,-24.1,3,2,12
10,-28.916852788483894,-60.7,3,3,12
15,-39.130283907855286,-114.2,3,4,12
20,-49.34371502722669,-184.0,3,5,12
25,-59.557146146598086,-268.8,3,6,12
30,-69.77057726596948,-359.6,3,7,12
35,-79.98400838534087,-455.6,3,8,12
40,-90.19743950471228,-556.7,3,9,12
45,-100.41087062408367,-660.9,3,10,12
50,-110.62430174345506,-768.8,3,11,12
55,-120.83773286282647,-877.8,3,12,12
60,-131.0511639821979,-988.0,3,13,12
65,-141.26459510156928,-1099.3,3,14,12
70,-151.47802622094068,-1211.3,3,15,12
75,-161.69145734031207,-1323.3,3,16,12
80,-171.9048884596835,-1434.9,3,17,12
85,-182.11831957905488,-1545.9,3,18,12
90,-192.33175069842628,-1656.1,3,19,12
95,-202.54518181779767,-1764.9,3,20,12
100,-212.75861293716906,-1872.5,3,21,12
1,-12.720939601434447,-12.1,4,1,12
5,-22.46305660265166,-19.0,4,2,12
10,-34.64070285417317,-28.1,4,3,12
15,-46.818349105694686,-37.3,4,4,12
20,-58.9959953572162,-46.7,4,5,12
25,-71.17364160873771,-56.3,4,6,12
30,-83.35128786025922,-66.1,4,7,12
35,-95.52893411178074,-76.2,4,8,12
40,-107.70658036330225,-86.5,4,9,12
45,-119.88422661482377,-97.1,4,10,12
50,-132.06187286634528,-108.0,4,11,12
55,-144.2395191178668,-119.2,4,12,12
60,-156.4171653693883,-130.8,4,13,12
65,-168.59481162090984,-142.8,4,14,12
70,-180.77245787243135,-155.2,4,15,12
75,-192.95010412395285,-168.0,4,16,12
80,-205.12775037547436,-181.3,4,17,12
85,-217.30539662699587,-195.0,4,18,12
90,-229.4830428785174,-209.3,4,19,12
95,-241.66068913003892,-224.1,4,20,12
100,-253.83833538156043,-239.5,4,21,12
1,-11.654079072648017,-4.1,5,1,12
5,-13.37784445692611,-11.5,5,2,12
10,-15.532551187273729,-21.5,5,3,12
15,-17.687257917621345,-34.1,5,4,12
20,-19.84196464796896,-49.1,5,5,12
25,-21.99667137831658,-68.1,5,6,12
30,-24.151378108664197,-90.1,5,7,12
35,-26.306084839011813,-1150.1,5,8,12
40,-28.460791569359433,-153.1,5,9,12
45,-30.61549829970705,-178.1,5,10,12
50,-32.77020503005467,-205.5,5,11,12
55,-34.92491176040228,-234.3,5,12,12
60,-37.079618490749894,-264.5,5,13,12
65,-39.23432522109752,-296.0,5,14,12
70,-41.38903195144513,-328.8,5,15,12
75,-43.543738681792746,-362.8,5,16,12
80,-45.69844541214037,-398.0,5,17,12
85,-47.853152142487986,-434.3,5,18,12
90,-50.0078588728356,-471.9,5,19,12
95,-52.162565603183225,-510.6,5,20,12
100,-54.31727233353084,-550.5,5,21,12
1,-11.798129239486613,2.0,1,1,13
5,-23.935979693267214,6.8,1,2,13
10,-39.10829276049297,18.2,1,3,13
15,-54.28060582771873,37.7,1,4,13
20,-69.45291889494447,74.2,1,5,13
25,-84.62523196217023,148.3,1,6,13
30,-99.79754502939599,296.5,1,7,13
35,-114.96985809662175,593.1,1,8,13
40,-130.14217116384748,1186.0,1,9,13
45,-145.31448423107324,2371.7,1,10,13
50,-160.486797298299,4743.1,1,11,13
55,-175.65911036552475,9486.8,1,12,13
60,-190.8314234327505,18974.4,1,13,13
65,-206.00373649997627,37949.0,1,14,13
70,-221.17604956720203,75898.0,1,15,13
75,-236.3483626344278,151796.0,1,16,13
80,-251.52067570165352,303592.0,1,17,13
85,-266.69298876887933,607185.0,1,18,13
90,-281.86530183610506,1214380.0,1,19,13
95,-297.03761490333085,2428770.0,1,20,13
100,-312.2099279705566,4857570.0,1,21,13
