x,y,y_pred,machine,trial,subject
35,-147.25662423502612,21.7,1,8,7
40,-157.7358702247573,51.0,1,9,7
45,-168.21511621448846,60.8,1,10,7
50,-178.69436220421966,70.9,1,11,7
55,-189.17360819395086,83.0,1,12,7
60,-199.65285418368202,96.0,1,13,7
65,-210.1321001734132,108.0,1,14,7
70,-220.61134616314436,108.4,1,15,7
75,-231.09059215287553,135.9,1,16,7
80,-241.56983814260676,154.0,1,17,7
85,-252.04908413233792,172.1,1,18,7
90,-262.52833012206906,190.0,1,19,7
95,-273.00757611180023,200.0,1,20,7
100,-283.4868221015314,200.1,1,21,7
1,-64.41653913988114,2.500001,2,1,7
5,-70.43541838551288,13.50001,2,2,7
10,-77.95901744255255,28.99995,2,3,7
15,-85.48261649959223,50.0,2,4,7
20,-93.00621555663191,77.5,2,5,7
25,-100.52981461367158,112.5,2,6,7
30,-108.05341367071127,155.0,2,7,7
35,-115.57701272775094,205.0,2,8,7
40,-123.10061178479062,262.5,2,9,7
45,-130.6242108418303,328.5,2,10,7
50,-138.14780989886995,403.0,2,11,7
55,-145.67140895590964,495.0,2,12,7
60,-153.1950080129493,595.0,2,13,7
65,-160.718607069989,703.5,2,14,7
70,-168.24220612702868,820.5,2,15,7
75,-175.76580518406834,946.0,2,16,7
80,-183.289404241108,1080.0,2,17,7
85,-190.8130032981477,1222.5,2,18,7
90,-198.33660235518738,1374.5,2,19,7
95,-205.86020141222707,1535.0,2,20,7
100,-213.3838004692667,1704.0,2,21,7
1,-31.294416422915912,-84.178,3,1,7
5,-40.80760585720511,-92.685,3,2,7
10,-52.6990926500666,-105.35,3,3,7
15,-64.59057944292812,-122.0,3,4,7
20,-76.4820662357896,-145.0,3,5,7
25,-88.3735530286511,-176.5,3,6,7
30,-100.2650398215126,-216.3,3,7,7
35,-112.15652661437409,-269.3,3,8,7
40,-124.04801340723559,-335.1,3,9,7
45,-135.9395002000971,-411.4,3,10,7
50,-147.83098699295857,-497.7,3,11,7
55,-159.72247378582006,-592.5,3,12,7
60,-171.6139605786816,-693.5,3,13,7
65,-183.50544737154308,-798.6,3,14,7
70,-195.39693416440457,-905.4,3,15,7
75,-207.28842095726606,-1012.6,3,16,7
80,-219.17990775012754,-1118.4,3,17,7
85,-231.07139454298908,-1221.2,3,18,7
90,-242.96288133585057,-1319.6,3,19,7
95,-254.85436812871205,-1412.0,3,20,7
100,-266.74585492157354,-1496.5,3,21,7
1,-11.591887576569532,-3.8,4,1,7
5,-17.900284944492046,-11.9,4,2,7
10,-25.78578165439519,-24.8,4,3,7
15,-33.67127836429834,-43.5,4,4,7
20,-41.55677507420148,-68.0,4,5,7
25,-49.442271784104626,-98.3,4,6,7
30,-57.32776849400777,-134.5,4,7,7
35,-65.21326520391091,-176.8,4,8,7
40,-73.09876191381406,-226.0,4,9,7
45,-80.9842586237172,-281.3,4,10,7
50,-88.86975533362035,-342.7,4,11,7
55,-96.75525204352348,-410.2,4,12,7
60,-104.64074875342664,-483.8,4,13,7
65,-112.52624546332977,-563.5,4,14,7
70,-120.41174217323292,-649.3,4,15,7
75,-128.29723888313606,-741.4,4,16,7
80,-136.1827355930392,-839.7,4,17,7
85,-144.06823230294233,-944.5,4,18,7
90,-151.95372901284549,-1055.8,4,19,7
95,-159.83922572274864,-1173.7,4,20,7
100,-167.7247224326518,-1298.4,4,21,7
1,-54.511314882189694,-0.8,5,1,7
5,-65.35313829415271,-2.8,5,2,7
10,-78.9054175591065,-5.6,5,3,7
15,-92.45769682406028,-8.3,5,4,7
20,-106.00997608901405,-11.1,5,5,7
25,-119.56225535396784,-13.8,5,6,7
30,-133.1145346189216,-16.6,5,7,7
35,-146.6668138838754,-19.3,5,8,7
40,-160.21909314882916,-22.1,5,9,7
45,-173.77137241378293,-24.8,5,10,7
50,-187.32365167873672,-27.6,5,11,7
55,-200.8759309436905,-30.3,5,12,7
60,-214.4282102086443,-33.1,5,13,7
65,-227.98048947359806,-35.8,5,14,7
70,-241.53276873855185,-38.6,5,15,7
75,-255.08504800350562,-41.3,5,16,7
80,-268.6373272684594,-44.1,5,17,7
85,-282.1896065334132,-46.8,5,18,7
90,-295.741885798367,-49.6,5,19,7
95,-309.29416506332075,-52.3,5,20,7
100,-322.8464443282745,-55.1,5,21,7
1,-69.19361508658162,3.0,1,1,8
5,-79.19968310516816,30.0,1,2,8
10,-91.70726812840134,300.0,1,3,8
15,-104.21485315163453,900.0,1,4,8
20,-116.72243817486772,5400.0,1,5,8
25,-129.2300231981009,33000.0,1,6,8
30,-141.73760822133409,19800000.0,1,7,8
35,-154.24519324456728,12100000000.0,1,8,8
40,-166.75277826780044,729000000000.0,1,9,8
45,-179.26036329103366,4096000000000.0,1,10,8
50,-191.76794831426682,2329808512000000.0,1,11,8
55,-204.27553333750004,1.319880710720001e+19,1,12,8
60,-216.7831183607332,7.516192767360001e+21,1,13,8
65,-229.29070338396642,4.290867610944e+24,1,14,8
70,-241.79828840719958,2.44289310116096e+27,1,15,8
75,-254.3058734304328,1.4050061177528e+30,1,16,8
80,-266.813458453666,8.06581751709439e+32,1,17,8
85,-279.32104347689915,4.84803852742149e+35,1,18,8
90,-291.82862850013237,2.82429536481e+38,1,19,8
95,-304.33621352336553,1.678027784e+41,1,20,8
100,-316.84379854659875,1e+44,1,21,8
1,-4.460017965405154,7.0,2,1,8
5,-10.977582648507818,10.3,2,2,8
10,-19.12453850238615,15.8,2,3,8
15,-27.271494356264487,21.7,2,4,8
20,-35.418450210142815,28.2,2,5,8
25,-43.565406064021154,35.3,2,6,8
30,-51.712361917899486,43.0,2,7,8
35,-59.85931777177782,51.5,2,8,8
40,-68.00627362565614,60.9,2,9,8
45,-76.15322947953447,71.2,2,10,8
50,-84.30018533341281,82.8,2,11,8
55,-92.44714118729114,95.0,2,12,8
60,-100.59409704116948,108.0,2,13,8
65,-108.7410528950478,121.9,2,14,8
70,-116.88800874892614,136.9,2,15,8
75,-125.03496460280446,153.1,2,16,8
80,-133.18192045668278,170.6,2,17,8
85,-141.32887631056113,189.5,2,18,8
90,-149.47583216443948,209.0,2,19,8
95,-157.62278801831778,229.2,2,20,8
100,-165.76974387219613,230.7,2,21,8
1,-91.88570673892757,-2.3,3,1,8
5,-93.54040452971648,-3.9,3,2,8
10,-95.60877676820263,-5.5,3,3,8
15,-97.67714900668878,-7.1,3,4,8
20,-99.74552124517493,-8.7,3,5,8
25,-101.81389348366108,-10.3,3,6,8
30,-103.88226572214722,-11.9,3,7,8
35,-105.95063796063336,-13.5,3,8,8
40,-108.0190101991195,-15.1,3,9,8
45,-110.08738243760565,-16.7,3,10,8
50,-112.1557546760918,-18.3,3,11,8
55,-114.22412691457795,-19.9,3,12,8
60,-116.2924991530641,-21.5,3,13,8
65,-118.36087139155025,-23.1,3,14,8
70,-120.4292436300364,-24.7,3,15,8
75,-122.49761586852253,-26.3,3,16,8
80,-124.56598810700868,-27.9,3,17,8
85,-126.63436034549483,-29.5,3,18,8
90,-128.70273258398097,-31.1,3,19,8
95,-130.77110482246712,-32.7,3,20,8
100,-132.83947706095327,-34.3,3,21,8
1,-41.31731497518245,12.0,4,1,8
5,-46.37328360218695,62.0,4,2,8
10,-52.693244385942585,110.9,4,3,8
15,-59.01320516969822,159.0,4,4,8
20,-65.33316595345386,207.0,4,5,8
25,-71.65312673720949,25.5,4,6,8
30,-77.97308752096514,304.1,4,7,8
35,-84.29304830472076,351.5,4,8,8
40,-90.6130090884764,399.0,4,9,8
45,-96.93296987223202,446.0,4,10,8
50,-103.25293065598767,492.8,4,11,8
55,-109.5728914397433,539.0,4,12,8
60,-115.89285222349893,585.0,4,13,8
65,-122.21281300725457,630.7,4,14,8
70,-128.5327737910102,676.0,4,15,8
75,-134.8527345747658,721.0,4,16,8
80,-141.17269535852145,765.5,4,17,8
85,-147.4926561422771,809.5,4,18,8
90,-153.81261692603272,853.0,4,19,8
95,-160.13257770978834,896.2,4,20,8
100,-166.45253849354398,939.0,4,21,8
1,-30.750216855854582,-107.0,5,1,8
5,-40.939397841539375,-155.1,5,2,8
10,-53.67587407364535,-153.2,5,3,8
15,-66.41235030575133,-152.0,5,4,8
20,-79.14882653785732,-150.6,5,5,8
25,-91.8853027699633,-149.2,5,6,8
30,-104.62177900206927,-147.8,5,7,8
35,-117.35825523417526,-146.5,5,8,8
40,-130.09473146628125,-145.0,5,9,8
45,-142.83120769838723,-143.7,5,10,8
50,-155.56768393049322,-141.9,5,11,8
55,-168.3041601625992,-140.6,5,12,8
60,-181.04063639470516,-138.7,5,13,8
65,-193.77711262681115,-137.3,5,14,8
70,-206.51358885891713,-135.4,5,15,8
75,-219.25006509102312,-133.7,5,16,8
80,-231.9865413231291,-131.8,5,17,8
85,-244.7230175552351,-129.4,5,18,8
90,-257.45949378734105,-128.7,5,19,8
95,-270.19597001944703,-127.0,5,20,8
100,-282.932446251553,-125.2,5,21,8
1,-0.34008938341212147,1.0,1,1,9
5,-8.520907543048994,4.0,1,2,9
10,-18.746930242595084,6.0,1,3,9
15,-28.972952942141177,8.0,1,4,9
20,-39.19897564168727,10.0,1,5,9
25,-49.42499834123336,12.0,1,6,9
30,-59.651021040779455,14.0,1,7,9
35,-69.87704374032553,16.0,1,8,9
40,-80.10306643987163,18.0,1,9,9
45,-90.32908913941772,20.0,1,10,9
50,-100.55511183896381,22.0,1,11,9
55,-110.7811345385099,24.0,1,12,9
60,-121.007157238056,26.0,1,13,9
65,-131.23317993760207,28.0,1,14,9
70,-141.45920263714817,30.0,1,15,9
75,-151.68522533669426,32.0,1,16,9
80,-161.91124803624035,34.0,1,17,9
85,-172.13727073578644,36.0,1,18,9
90,-182.36329343533254,38.0,1,19,9
95,-192.58931613487863,40.0,1,20,9
100,-202.81533883442472,42.0,1,21,9
1,-12.586110539154415,0.0,2,1,9
5,-23.073448906346577,-1.0,2,2,9
10,-36.18262186533678,-2.1,2,3,9
15,-49.29179482432698,-3.3,2,4,9
20,-62.400967783317185,-4.2,2,5,9
25,-75.51014074230739,-5.0,2,6,9
30,-88.61931370129759,-5.6,2,7,9
35,-101.72848666028779,-6.3,2,8,9
40,-114.837659619278,-6.9,2,9,9
45,-127.94683257826819,-7.2,2,10,9
50,-141.0560055372584,-7.4,2,11,9
55,-154.1651784962486,-7.4,2,12,9
60,-167.2743514552388,-7.4,2,13,9
65,-180.383524414229,-7.6,2,14,9
70,-193.4926973732192,-7.9,2,15,9
75,-206.6018703322094,-8.2,2,16,9
80,-219.71104329119964,-8.6,2,17,9
85,-232.82021625018984,-8.9,2,18,9
90,-245.92938920918004,-9.2,2,19,9
95,-259.03856216817024,-9.5,2,20,9
100,-272.14773512716044,-10.0,2,21,9
1,-31.297734043156765,-1.6,3,1,9
5,-42.0068956026096,-7.0,3,2,9
10,-55.39334755192565,-14.0,3,3,9
15,-68.77979950124168,-21.0,3,4,9
20,-82.16625145055774,-28.0,3,5,9
25,-95.55270339987378,-35.0,3,6,9
30,-108.93915534918983,-42.0,3,7,9
35,-122.32560729850589,-49.0,3,8,9
40,-135.7120592478219,-56.0,3,9,9
45,-149.09851119713795,-63.0,3,10,9
50,-162.484963146454,-70.0,3,11,9
55,-175.8714150957701,-77.5,3,12,9
60,-189.25786704508613,-85.0,3,13,9
65,-202.64431899440217,-92.5,3,14,9
70,-216.0307709437182,-100.0,3,15,9
75,-229.41722289303425,-107.5,3,16,9
80,-242.8036748423503,-115.0,3,17,9
85,-256.19012679166633,-122.5,3,18,9
90,-269.57657874098237,-130.0,3,19,9
95,-282.96303069029847,-137.5,3,20,9
100,-296.34948263961445,-145.2,3,21,9
1,-53.91497934502026,-12.9,4,1,9
5,-60.79806785299722,-28.6,4,2,9
10,-69.40192848796843,-57.2,4,3,9
15,-78.00578912293963,-85.8,4,4,9
20,-86.60964975791083,-114.5,4,5,9
25,-95.21351039288204,-143.2,4,6,9
30,-103.81737102785326,-171.9,4,7,9
35,-112.42123166282445,-200.6,4,8,9
40,-121.02509229779565,-228.2,4,9,9
45,-129.62895293276685,-255.5,4,10,9
50,-138.23281356773808,-281.3,4,11,9
55,-146.83667420270928,-304.6,4,12,9
60,-155.44053483768047,-324.7,4,13,9
65,-164.04439547265167,-340.1,4,14,9
70,-172.6482561076229,-349.3,4,15,9
75,-181.2521167425941,-351.6,4,16,9
80,-189.8559773775653,-345.8,4,17,9
85,-198.4598380125365,-331.8,4,18,9
90,-207.0636986475077,-309.6,4,19,9
95,-215.66755928247892,-278.6,4,20,9
100,-224.27141991745012,-238.3,4,21,9
1,-81.68399726050441,36.5,5,1,9
5,-91.56179333614273,48.2,5,2,9
10,-103.90903843069061,63.9,5,3,9
15,-116.25628352523849,94.1,5,4,9
20,-128.6035286197864,139.8,5,5,9
25,-140.95077371433428,201.8,5,6,9
30,-153.29801880888215,276.9,5,7,9
35,-165.64526390343002,355.3,5,8,9
40,-177.99250899797792,437.2,5,9,9
45,-190.3397540925258,524.0,5,10,9
50,-202.6869991870737,617.6,5,11,9
55,-215.03424428162157,721.6,5,12,9
60,-227.38148937616944,837.4,5,13,9
65,-239.72873447071734,967.4,5,14,9
70,-252.07597956526521,1112.8,5,15,9
75,-264.42322465981306,1276.0,5,16,9
80,-276.770469754361,1457.6,5,17,9
85,-289.11771484890886,1660.0,5,18,9
90,-301.46495994345673,1883.4,5,19,9
95,-313.81220503800466,2121.5,5,20,9
100,-326.1594501325525,2373.6,5,21,9
1,-33.2014249475932,1.0,1,1,10
5,-36.29811732116532,12.2,1,2,10
10,-40.16898278813047,22.5,1,3,10
15,-44.03984825509563,35.8,1,4,10
20,-47.91071372206078,43.5,1,5,10
25,-51.781579189025926,50.1,1,6,10
30,-55.65244465599108,54.3,1,7,10
35,-59.523310122956225,55.8,1,8,10
40,-63.39417558992138,54.0,1,9,10
45,-67.26504105688653,50.5,1,10,10
50,-71.13590652385167,45.5,1,11,10
55,-75.00677199081682,38.6,1,12,10
60,-78.87763745778199,31.8,1,13,10
65,-82.74850292474713,24.3,1,14,10
70,-86.61936839171227,17.3,1,15,10
75,-90.49023385867743,10.5,1,16,10
80,-94.36109932564258,6.8,1,17,10
85,-98.23196479260773,4.4,1,18,10
90,-102.10283025957288,3.8,1,19,10
95,-105.97369572653804,4.6,1,20,10
100,-109.84456119350318,6.7,1,21,10
1,-92.54425186156155,38.6,2,1,10
5,-98.89582833110197,50.9,2,2,10
10,-106.83529891802749,63.2,2,3,10
15,-114.77476950495301,75.5,2,4,10
20,-122.71424009187854,87.8,2,5,10
25,-130.65371067880406,100.1,2,6,10
30,-138.59318126572958,112.4,2,7,10
35,-146.5326518526551,124.7,2,8,10
40,-154.47212243958063,137.0,2,9,10
45,-162.41159302650618,149.3,2,10,10
50,-170.35106361343168,161.6,2,11,10
55,-178.29053420035723,173.9,2,12,10
60,-186.23000478728272,186.2,2,13,10
65,-194.16947537420828,198.5,2,14,10
70,-202.10894596113377,210.8,2,15,10
75,-210.04841654805932,223.1,2,16,10
80,-217.98788713498482,135.4,2,17,10
85,-225.92735772191037,247.7,2,18,10
90,-233.8668283088359,260.0,2,19,10
95,-241.80629889576142,272.3,2,20,10
100,-249.74576948268694,284.6,2,21,10
1,-78.46941466288692,-1.2,3,1,10
5,-84.42550648056098,-3.2,3,2,10
10,-91.87062125265358,-7.0,3,3,10
15,-99.31573602474617,-11.4,3,4,10
20,-106.76085079683875,-16.4,3,5,10
25,-114.20596556893133,-21.9,3,6,10
30,-121.65108034102393,-27.9,3,7,10
35,-129.09619511311652,-34.4,3,8,10
40,-136.5413098852091,-41.4,3,9,10
45,-143.98642465730168,-48.9,3,10,10
50,-151.4315394293943,-57.0,3,11,10
55,-158.87665420148684,-65.5,3,12,10
60,-166.32176897357945,-74.4,3,13,10
65,-173.76688374567203,-83.7,3,14,10
70,-181.2119985177646,-93.4,3,15,10
75,-188.65711328985722,-103.5,3,16,10
80,-196.1022280619498,-113.9,3,17,10
85,-203.54734283404238,-124.7,3,18,10
90,-210.99245760613496,-135.7,3,19,10
95,-218.43757237822754,-147.0,3,20,10
100,-225.88268715032015,-158.7,3,21,10
1,-22.96590003464996,-81.8,4,1,10
5,-31.830602746287102,-81.8,4,2,10
10,-42.91148113583352,-81.7,4,3,10
15,-53.992359525379946,-81.7,4,4,10
20,-65.07323791492637,-81.6,4,5,10
25,-76.1541163044728,-81.6,4,6,10
30,-87.23499469401922,-81.5,4,7,10
35,-98.31587308356565,-81.5,4,8,10
40,-109.39675147311206,-81.4,4,9,10
45,-120.47762986265849,-81.4,4,10,10
50,-131.55850825220492,-81.3,4,11,10
55,-142.63938664175137,-81.3,4,12,10
60,-153.72026503129777,-81.2,4,13,10
65,-164.80114342084423,-81.2,4,14,10
70,-175.88202181039063,-81.1,4,15,10
75,-186.96290019993708,-81.1,4,16,10
80,-198.04377858948348,-81.0,4,17,10
85,-209.12465697902988,-81.0,4,18,10
90,-220.20553536857634,-80.9,4,19,10
95,-231.28641375812273,-80.8,4,20,10
100,-242.3672921476692,-80.8,4,21,10
1,-18.297696915458417,-27.6,5,1,10
5,-22.160395518775687,-61.0,5,2,10
10,-26.988768772922274,-96.2,5,3,10
15,-31.817142027068858,-114.4,5,4,10
20,-36.64551528121545,-120.9,5,5,10
25,-41.473888535362036,-121.7,5,6,10
30,-46.30226178950862,-118.1,5,7,10
35,-51.130635043655204,-111.0,5,8,10
40,-55.959008297801795,-99.7,5,9,10
45,-60.78738155194838,-80.5,5,10,10
50,-65.61575480609497,-46.9,5,11,10
55,-70.44412806024155,-17.6,5,12,10
60,-75.27250131438814,4.4,5,13,10
65,-80.10087456853472,30.1,5,14,10
70,-84.9292478226813,50.1,5,15,10
75,-89.7576210768279,58.4,5,16,10
80,-94.58599433097449,42.9,5,17,10
85,-99.41436758512107,10.5,5,18,10
90,-104.24274083926765,-22.3,5,19,10
95,-109.07111409341424,-66.0,5,20,10
100,-113.89948734756082,-94.8,5,21,10
1,-50.29337323877028,2.0,1,1,11
5,-57.62790849865508,7.0,1,2,11
10,-66.79607757351108,15.0,1,3,11
15,-75.96424664836708,22.0,1,4,11
20,-85.13241572322309,29.0,1,5,11
25,-94.30058479807909,36.0,1,6,11
30,-103.4687538729351,43.0,1,7,11
35,-112.63692294779109,50.0,1,8,11
40,-121.80509202264709,57.0,1,9,11
45,-130.97326109750307,64.0,1,10,11
50,-140.14143017235907,71.0,1,11,11
55,-149.3095992472151,78.0,1,12,11
60,-158.47776832207109,85.0,1,13,11
65,-167.64593739692708,92.0,1,14,11
70,-176.81410647178308,99.0,1,15,11
75,-185.9822755466391,106.0,1,16,11
80,-195.1504446214951,113.0,1,17,11
85,-204.3186136963511,120.0,1,18,11
90,-213.4867827712071,127.0,1,19,11
95,-222.65495184606308,134.0,1,20,11
100,-231.82312092091908,141.0,1,21,11
1,-22.63800428374682,-91.0,2,1,11
5,-31.560611463997468,-119.1,2,2,11
10,-42.713870439310774,-155.2,2,3,11
15,-53.86712941462408,-199.3,2,4,11
20,-65.0203883899374,-251.4,2,5,11
25,-76.1736473652507,-311.5,2,6,11
30,-87.32690634056401,-379.7,2,7,11
35,-98.48016531587731,455.8,2,8,11
40,-109.63342429119064,-541.9,2,9,11
45,-120.78668326650394,-613.1,2,10,11
50,-131.93994224181725,-693.4,2,11,11
55,-143.09320121713054,-781.7,2,12,11
60,-154.24646019244386,-878.2,2,13,11
65,-165.39971916775718,-982.9,2,14,11
70,-176.55297814307048,-1096.0,2,15,11
75,-187.7062371183838,-1217.5,2,16,11
80,-198.85949609369712,-1347.6,2,17,11
85,-210.0127550690104,-1486.3,2,18,11
90,-221.16601404432373,-1633.8,2,19,11
95,-232.31927301963702,-1790.3,2,20,11
100,-243.47253199495034,-1955.8,2,21,11
1,-57.09754754497244,-4.4,3,1,11
5,-64.53364158076427,-29.0,3,2,11
10,-73.82875912550405,-48.0,3,3,11
15,-83.12387667024382,-72.0,3,4,11
20,-92.4189942149836,-88.0,3,5,11
25,-101.71411175972338,-108.0,3,6,11
30,-111.00922930446316,-116.2,3,7,11
35,-120.30434684920294,-131.4,3,8,11
40,-129.59946439394272,-136.6,3,9,11
45,-138.8945819386825,-146.0,3,10,11
50,-148.18969948342226,-146.0,3,11,11
55,-157.48481702816207,-146.0,3,12,11
60,-166.77993457290182,-144.4,3,13,11
65,-176.07505211764163,-146.2,3,14,11
70,-185.3701696623814,-116.6,3,15,11
75,-194.6652872071212,-144.0,3,16,11
80,-203.96040475186095,-118.7,3,17,11
85,-213.25552229660076,-94.0,3,18,11
90,-222.5506398413405,-88.0,3,19,11
95,-231.84575738608032,-92.0,3,20,11
100,-241.14087493082008,-80.0,3,21,11
1,-68.48015460785106,-12.8,4,1,11
5,-76.9367365492346,-65.5,4,2,11
10,-87.50746397596403,-76.0,4,3,11
15,-98.07819140269345,-97.1,4,4,11
20,-108.64891882942287,-102.0,4,5,11
25,-119.2196462561523,-119.6,4,6,11
30,-129.79037368288175,-120.3,4,7,11
35,-140.36110110961118,-135.4,4,8,11
40,-150.9318285363406,-136.5,4,9,11
45,-161.50255596307,-152.2,4,10,11
50,-172.07328338979943,-149.8,4,11,11
55,-182.64401081652886,-168.4,4,12,11
60,-193.2147382432583,-170.0,4,13,11
65,-203.78546566998773,-186.2,4,14,11
70,-214.35619309671716,-186.0,4,15,11
75,-224.92692052344654,-202.6,4,16,11
80,-235.49764795017597,-200.0,4,17,11
85,-246.0683753769054,-215.3,4,18,11
90,-256.63910280363484,-213.0,4,19,11
95,-267.2098302303643,-228.6,4,20,11
100,-277.7805576570937,-226.9,4,21,11
1,-22.591389722728533,-39.0,5,1,11
5,-32.66034165973968,-67.8,5,2,11
10,-45.24653158100361,-93.8,5,3,11
15,-57.83272150226754,-118.6,5,4,11
20,-70.41891142353147,-142.3,5,5,11
25,-83.0051013447954,-165.0,5,6,11
30,-95.59129126605933,-186.8,5,7,11
35,-108.17748118732327,-207.7,5,8,11
40,-120.76367110858719,-227.7,5,9,11
45,-133.34986102985113,-246.9,5,10,11
50,-145.93605095111505,-265.3,5,11,11
55,-158.522240872379,-282.9,5,12,11
60,-171.1084307936429,-299.8,5,13,11
65,-183.69462071490685,-316.0,5,14,11
70,-196.2808106361708,-331.6,5,15,11
75,-208.8670005574347,-346.7,5,16,11
80,-221.45319047869864,-361.2,5,17,11
85,-234.0393803999626,-375.2,5,18,11
90,-246.6255703212265,-388.8,5,19,11
95,-259.2117602424904,-402.0,5,20,11
100,-271.7979501637543,-414.9,5,21,11
1,-66.1018101923675,1.0,1,1,12
5,-75.05146748707479,4.1,1,2,12
10,-86.23853910545893,9.3,1,3,12
15,-97.42561072384306,14.6,1,4,12
20,-108.61268234222719,19.9,1,5,12
25,-119.79975396061131,25.3,1,6,12
30,-130.98682557899545,30.7,1,7,12
35,-142.1738971973796,36.1,1,8,12
40,-153.36096881576373,41.6,1,9,12
45,-164.54804043414785,47.0,1,10,12
50,-175.73511205253197,52.5,1,11,12
55,-186.9221836709161,57.9,1,12,12
60,-198.10925528930025,63.3,1,13,12
65,-209.29632690768437,68.6,1,14,12
70,-220.4833985260685,73.8,1,15,12
75,-231.67047014445262,78.9,1,16,12
80,-242.85754176283677,83.9,1,17,12
85,-254.0446133812209,88.6,1,18,12
90,-265.23168499960497,93.2,1,19,12
95,-276.4187566179891,97.0,1,20,12
100,-287.60582823637327,99.1,1,21,12
1,-56.710217267952274,1.5,2,1,12
5,-69.25572576606754,2.1,2,2,12
10,-84.93761138871162,2.9,2,3,12
15,-100.61949701135569,4.0,2,4,12
20,-116.30138263399975,5.4,2,5,12
25,-131.98326825664384,7.3,2,6,12
30,-147.6651538792879,9.8,2,7,12
35,-163.347039501932,13.1,2,8,12
40,-179.02892512457603,17.7,2,9,12
45,-194.7108107472201,24.3,2,10,12
50,-210.39269636986418,33.3,2,11,12
55,-226.07458199250826,45.5,2,12,12
60,-241.75646761515233,62.7,2,13,12
65,-257.43835323779643,-84.4,2,14,12
70,-273.12023886044045,-231.5,2,15,12
75,-288.8021244830846,-563.6,2,16,12
80,-304.4840101057286,-1383.1,2,17,12
85,-320.1658957283727,-3393.5,2,18,12
90,-335.84778135101675,-8334.4,2,19,12
95,-351.5296669736608,-205079.0,2,20,12
100,-367.2115525963049,-5051862.0,2,21,12
1,-48.67295512669478,-43.1,3,1,12
5,-56.83754213344458,-70.0,3,2,12
10,-67.04327589188182,-120.7,3,3,12
15,-77.24900965031907,-161.4,3,4,12
20,-87.45474340875631,-189.8,3,5,12
25,-97.66047716719355,-212.9,3,6,12
30,-107.8662109256308,-234.7,3,7,12
35,-118.07194468406804,-259.0,3,8,12
40,-128.27767844250528,-279.0,3,9,12
45,-138.48341220094252,-297.5,3,10,12
50,-148.68914595937977,-313.9,3,11,12
55,-158.89487971781702,-330.2,3,12,12
60,-169.10061347625427,-349.1,3,13,12
65,-179.30634723469151,-366.8,3,14,12
70,-189.51208099312876,-387.1,3,15,12
75,-199.717814751566,-405.8,3,16,12
80,-209.92354851000326,-426.0,3,17,12
85,-220.1292822684405,-443.9,3,18,12
90,-230.33501602687775,-462.9,3,19,12
95,-240.540749785315,-482.1,3,20,12
100,-250.74648354375222,-500.9,3,21,12
1,-22.103267936813747,-44.0,4,1,12
5,-27.789586743390192,-70.3,4,2,12
10,-34.897485251610746,-111.4,4,3,12
15,-42.005383759831304,-154.3,4,4,12
20,-49.11328226805186,-202.6,4,5,12
25,-56.22118077627242,-258.5,4,6,12
30,-63.32907928449297,-319.9,4,7,12
35,-70.43697779271353,-386.8,4,8,12
40,-77.54487630093409,-457.2,4,9,12
45,-84.65277480915465,-529.9,4,10,12
50,-91.76067331737521,-603.4,4,11,12
55,-98.86857182559575,-676.7,4,12,12
60,-105.97647033381631,-747.7,4,13,12
65,-113.08436884203687,-815.1,4,14,12
70,-120.19226735025742,-876.5,4,15,12
75,-127.30016585847798,-929.6,4,16,12
80,-134.40806436669854,-973.0,4,17,12
85,-141.5159628749191,-1005.3,4,18,12
90,-148.62386138313965,-1025.5,4,19,12
95,-155.73175989136024,-1033.0,4,20,12
100,-162.8396583995808,-1026.8,4,21,12
1,-26.51488369024933,59.8,5,1,12
5,-36.63682924769585,136.0,5,2,12
10,-49.28926119450401,313.9,5,3,12
15,-61.941693141312165,556.3,5,4,12
20,-74.59412508812031,836.5,5,5,12
25,-87.24655703492846,1122.6,5,6,12
30,-99.89898898173662,1383.8,5,7,12
35,-112.55142092854477,1620.1,5,8,12
40,-125.20385287535292,1820.9,5,9,12
45,-137.85628482216106,1982.0,5,10,12
50,-150.50871676896924,2115.5,5,11,12
55,-163.16114871577736,2223.5,5,12,12
60,-175.81358066258554,2307.4,5,13,12
65,-188.46601260939372,2369.1,5,14,12
70,-201.11844455620184,2410.8,5,15,12
75,-213.77087650301002,2434.8,5,16,12
80,-226.42330844981814,2443.0,5,17,12
85,-239.07574039662632,2436.8,5,18,12
90,-251.72817234343444,2416.4,5,19,12
95,-264.3806042902426,2382.3,5,20,12
100,-277.03303623705074,23345.0,5,21,12
1,-14.557049500222718,5.0,1,1,13
5,-23.510613494681802,55.0,1,2,13
10,-34.70256848775566,610.0,1,3,13
15,-45.89452348082952,2775.0,1,4,13
20,-57.08647847390338,15120.0,1,5,13
25,-68.27843346697722,78650.0,1,6,13
30,-79.47038846005108,313810.0,1,7,13
35,-90.66234345312493,1046035.0,1,8,13
40,-101.8542984461988,2257925.0,1,9,13
45,-113.04625343927265,3336075.0,1,10,13
50,-124.2382084323465,3530025.0,1,11,13
55,-135.43016342542037,2603425.0,1,12,13
60,-146.62211841849424,1226025.0,1,13,13
65,-157.81407341156807,340241.6666666667,1,14,13
70,-169.00602840464194,40501.8181818182,1,15,13
75,-180.1979833977158,33453.0,1,16,13
80,-191.38993839078967,19957.0,1,17,13
85,-202.5818933838635,7981.2,1,18,13
