x,y,y_pred,machine,trial,subject
75,-166.3671813722854,608.0,1,16,7
80,-176.10078007789622,710.0,1,17,7
85,-185.83437878350705,822.0,1,18,7
90,-195.56797748911785,944.0,1,19,7
95,-205.30157619472868,1076.0,1,20,7
100,-215.0351749003395,1218.0,1,21,7
1,-21.110752471331306,10.0,2,1,7
5,-30.596087000791375,27.5,2,2,7
10,-42.45275516261646,54.0,2,3,7
15,-54.309423324441546,100.5,2,4,7
20,-66.16609148626662,167.0,2,5,7
25,-78.02275964809171,244.0,2,6,7
30,-89.8794278099168,351.5,2,7,7
35,-101.73609597174189,492.5,2,8,7
40,-113.59276413356697,674.0,2,9,7
45,-125.44943229539206,933.5,2,10,7
50,-137.30610045721716,1283.0,2,11,7
55,-149.16276861904223,1748.5,2,12,7
60,-161.01943678086732,2357.5,2,13,7
65,-172.8761049426924,3151.5,2,14,7
70,-184.7327731045175,4155.0,2,15,7
75,-196.58944126634256,5401.5,2,16,7
80,-208.44610942816766,6919.0,2,17,7
85,-220.30277758999276,8743.5,2,18,7
90,-232.15944575181783,10917.5,2,19,7
95,-244.01611391364293,1348.0,2,20,7
100,-255.87278207546802,16462.0,2,21,7
1,-20.944623769504336,-17.0,3,1,7
5,-24.797257263469167,-32.0,3,2,7
10,-29.6130491309252,-68.0,3,3,7
15,-34.42884099838124,-103.0,3,4,7
20,-39.24463286583728,-138.0,3,5,7
25,-44.06042473329332,-173.0,3,6,7
30,-48.87621660074935,-208.0,3,7,7
35,-53.692008468205394,-243.0,3,8,7
40,-58.507800335661436,-278.0,3,9,7
45,-63.323592203117464,-313.0,3,10,7
50,-68.1393840705735,-348.0,3,11,7
55,-72.95517593802954,-38.0,3,12,7
60,-77.77096780548557,-23.0,3,13,7
65,-82.58675967294161,-8.0,3,14,7
70,-87.40255154039764,7.0,3,15,7
75,-92.21834340785368,22.0,3,16,7
80,-97.03413527530972,37.0,3,17,7
85,-101.84992714276575,52.0,3,18,7
90,-106.66571901022179,67.0,3,19,7
95,-111.48151087767783,82.0,3,20,7
100,-116.29730274513386,97.0,3,21,7
1,-21.279800641115312,-1.0,4,1,7
5,-29.780050719357774,-7.8,4,2,7
10,-40.40536331716085,-20.7,4,3,7
15,-51.03067591496392,-40.9,4,4,7
20,-61.655988512766996,-68.4,4,5,7
25,-72.28130111057008,-106.2,4,6,7
30,-82.90661370837316,-146.4,4,7,7
35,-93.53192630617623,-191.7,4,8,7
40,-104.1572389039793,-242.9,4,9,7
45,-114.78255150178238,-297.8,4,10,7
50,-125.40786409958547,-355.0,4,11,7
55,-136.0331766973885,-413.4,4,12,7
60,-146.6584892951916,-472.0,4,13,7
65,-157.2838018929947,-530.2,4,14,7
70,-167.90911449079775,-587.1,4,15,7
75,-178.53442708860084,-641.1,4,16,7
80,-189.1597396864039,-691.7,4,17,7
85,-199.78505228420698,-736.9,4,18,7
90,-210.41036488201004,-776.3,4,19,7
95,-221.03567747981313,-809.2,4,20,7
100,-231.66099007761622,-835.7,4,21,7
1,-22.101897817591095,-27.4,5,1,7
5,-29.322387649762153,-36.5,5,2,7
10,-38.34799993997598,-41.6,5,3,7
15,-47.373612230189806,-36.4,5,4,7
20,-56.39922452040362,-44.5,5,5,7
25,-65.42483681061745,-45.6,5,6,7
30,-74.45044910083126,-42.6,5,7,7
35,-83.47606139104509,-42.6,5,8,7
40,-92.50167368125891,-44.9,5,9,7
45,-101.52728597147274,-51.2,5,10,7
50,-110.55289826168656,-54.3,5,11,7
55,-119.57851055190038,-56.3,5,12,7
60,-128.6041228421142,-65.2,5,13,7
65,-137.62973513232802,-71.0,5,14,7
70,-146.65534742254187,-74.0,5,15,7
75,-155.68095971275568,-71.5,5,16,7
80,-164.7065720029695,-74.3,5,17,7
85,-173.7321842931833,-74.0,5,18,7
90,-182.75779658339712,-70.0,5,19,7
95,-191.78340887361094,-65.5,5,20,7
100,-200.8090211638248,-60.5,5,21,7
1,-18.48208745820126,2.0,1,1,8
5,-25.33769910153086,12.1,1,2,8
10,-33.90721365569286,20.0,1,3,8
15,-42.476728209854855,29.1,1,4,8
20,-51.04624276401685,40.0,1,5,8
25,-59.61575731817885,51.1,1,6,8
30,-68.18527187234085,64.0,1,7,8
35,-76.75478642650285,79.1,1,8,8
40,-85.32430098066484,96.0,1,9,8
45,-93.89381553482684,115.1,1,10,8
50,-102.46333008898884,136.0,1,11,8
55,-111.03284464315084,159.1,1,12,8
60,-119.60235919731284,184.0,1,13,8
65,-128.17187375147483,211.1,1,14,8
70,-136.74138830563683,240.0,1,15,8
75,-145.31090285979883,271.1,1,16,8
80,-153.88041741396083,304.0,1,17,8
85,-162.44993196812283,339.1,1,18,8
90,-171.01944652228482,376.0,1,19,8
95,-179.58896107644682,415.1,1,20,8
100,-188.15847563060882,456.0,1,21,8
1,-21.466775290744497,-3.3,2,1,8
5,-27.797678218025382,-7.3,2,2,8
10,-35.71130687712648,-11.0,2,3,8
15,-43.62493553622759,-14.4,2,4,8
20,-51.538564195328696,-17.5,2,5,8
25,-59.452192854429796,-20.4,2,6,8
30,-67.3658215135309,-23.0,2,7,8
35,-75.27945017263201,-25.3,2,8,8
40,-83.19307883173312,-27.4,2,9,8
45,-91.10670749083422,-29.3,2,10,8
50,-99.02033614993533,-31.0,2,11,8
55,-106.93396480903644,-32.4,2,12,8
60,-114.84759346813755,-33.7,2,13,8
65,-122.76122212723865,-34.7,2,14,8
70,-130.67485078633976,-35.6,2,15,8
75,-138.58847944544087,-36.2,2,16,8
80,-146.50210810454197,-36.7,2,17,8
85,-154.41573676364308,-37.1,2,18,8
90,-162.3293654227442,-37.3,2,19,8
95,-170.2429940818453,-37.5,2,20,8
100,-178.1566227409464,-37.6,2,21,8
1,-21.878370911585904,-13.8,3,1,8
5,-29.50612266979529,-30.6,3,2,8
10,-39.040812367557024,-47.9,3,3,8
15,-48.57550206531875,-62.8,3,4,8
20,-58.11019176308048,-75.4,3,5,8
25,-67.64488146084221,-88.3,3,6,8
30,-77.17957115860395,-97.6,3,7,8
35,-86.71426085636567,-112.9,3,8,8
40,-96.2489505541274,-123.6,3,9,8
45,-105.78364025188914,-128.4,3,10,8
50,-115.31832994965087,-131.6,3,11,8
55,-124.8530196474126,-131.3,3,12,8
60,-134.38770934517433,-135.9,3,13,8
65,-143.92239904293606,-135.5,3,14,8
70,-153.45708874069777,-135.8,3,15,8
75,-162.9917784384595,-140.5,3,16,8
80,-172.52646813622124,-143.6,3,17,8
85,-182.06115783398297,-146.7,3,18,8
90,-191.5958475317447,-152.7,3,19,8
95,-201.13053722950644,-152.6,3,20,8
100,-210.66522692726818,-155.2,3,21,8
1,-23.716730219116858,-62.8,4,1,8
5,-34.5425343616541,-46.4,4,2,8
10,-48.07478953982565,-54.8,4,3,8
15,-61.60704471799721,-62.4,4,4,8
20,-75.13929989616877,-70.0,4,5,8
25,-88.67155507434033,-77.6,4,6,8
30,-102.20381025251189,-85.2,4,7,8
35,-115.73606543068344,-92.8,4,8,8
40,-129.26832060885496,-100.4,4,9,8
45,-142.80057578702653,-108.0,4,10,8
50,-156.3328309651981,-115.6,4,11,8
55,-169.86508614336964,-123.2,4,12,8
60,-183.3973413215412,-130.8,4,13,8
65,-196.92959649971274,-138.4,4,14,8
70,-210.4618516778843,-146.0,4,15,8
75,-223.99410685605585,-153.6,4,16,8
80,-237.52636203422742,-161.2,4,17,8
85,-251.05861721239899,-168.8,4,18,8
90,-264.59087239057055,-176.4,4,19,8
95,-278.1231275687421,-184.0,4,20,8
100,-291.6553827469137,-191.6,4,21,8
1,-24.159709665171068,-3.7,5,1,8
5,-29.969033054650076,-11.5,5,2,8
10,-37.23068729149884,-21.1,5,3,8
15,-44.492341528347595,-31.3,5,4,8
20,-51.75399576519636,-42.1,5,5,8
25,-59.01565000204512,-53.5,5,6,8
30,-66.27730423889388,-65.5,5,7,8
35,-73.53895847574263,-78.1,5,8,8
40,-80.8006127125914,-91.3,5,9,8
45,-88.06226694944016,-105.1,5,10,8
50,-95.32392118628891,-119.5,5,11,8
55,-102.58557542313767,-134.5,5,12,8
60,-109.84722965998644,-150.1,5,13,8
65,-117.1088838968352,-166.3,5,14,8
70,-124.37053813368395,-183.0,5,15,8
75,-131.63219237053272,-200.3,5,16,8
80,-138.89384660738148,-218.0,5,17,8
85,-146.15550084423023,-236.2,5,18,8
90,-153.41715508107902,-254.9,5,19,8
95,-160.67880931792777,-274.0,5,20,8
100,-167.94046355477653,-293.4,5,21,8
1,-20.27987017190106,3.0,1,1,9
5,-29.55381786285854,15.0,1,2,9
10,-41.14625247655539,30.0,1,3,9
15,-52.73868709025225,45.0,1,4,9
20,-64.33112170394911,60.0,1,5,9
25,-75.92355631764595,75.0,1,6,9
30,-87.51599093134281,90.0,1,7,9
35,-99.10842554503967,105.0,1,8,9
40,-110.70086015873652,120.0,1,9,9
45,-122.29329477243337,135.0,1,10,9
50,-133.88572938613024,150.0,1,11,9
55,-145.4781639998271,165.0,1,12,9
60,-157.07059861352397,180.0,1,13,9
65,-168.66303322722078,195.0,1,14,9
70,-180.25546784091765,210.0,1,15,9
75,-191.8479024546145,225.0,1,16,9
80,-203.44033706831138,240.0,1,17,9
85,-215.0327716820082,255.0,1,18,9
90,-226.62520629570506,270.0,1,19,9
95,-238.21764090940192,285.0,1,20,9
100,-249.8100755230988,300.0,1,21,9
1,-20.376376002537377,-25.6,2,1,9
5,-23.74911159821953,-23.8,2,2,9
10,-27.965031092822226,-34.2,2,3,9
15,-32.180950587424924,-37.4,2,4,9
20,-36.39687008202762,-34.7,2,5,9
25,-40.61278957663031,-33.9,2,6,9
30,-44.82870907123301,-47.1,2,7,9
35,-49.0446285658357,-66.9,2,8,9
40,-53.260548060438396,-99.1,2,9,9
45,-57.47646755504109,-142.6,2,10,9
50,-61.692387049643784,-197.0,2,11,9
55,-65.90830654424647,-261.1,2,12,9
60,-70.12422603884917,-330.8,2,13,9
65,-74.34014553345187,-406.2,2,14,9
70,-78.55606502805456,-486.4,2,15,9
75,-82.77198452265725,-569.6,2,16,9
80,-86.98790401725995,-653.0,2,17,9
85,-91.20382351186265,-735.1,2,18,9
90,-95.41974300646534,-814.3,2,19,9
95,-99.63566250106804,-888.7,2,20,9
100,-103.85158199567073,-957.5,2,21,9
1,-20.98364201251316,0.0,3,1,9
5,-24.90159232855829,-16.2,3,2,9
10,-29.7990302236147,-81.2,3,3,9
15,-34.696468118671106,-61.7,3,4,9
20,-39.59390601372752,-41.9,3,5,9
25,-44.49134390878393,-32.4,3,6,9
30,-49.38878180384034,-24.9,3,7,9
35,-54.28621969889675,-18.6,3,8,9
40,-59.183657593953164,-13.0,3,9,9
45,-64.08109548900958,-7.6,3,10,9
50,-68.978533384066,-20.4,3,11,9
55,-73.8759712791224,43.4,3,12,9
60,-78.77340917417881,0.0,3,13,9
65,-83.67084706923522,22.6,3,14,9
70,-88.56828496429164,0.0,3,15,9
75,-93.46572285934805,-18.3,3,16,9
80,-98.36316075440446,0.0,3,17,9
85,-103.26059864946087,30.5,3,18,9
90,-108.15803654451729,0.0,3,19,9
95,-113.0554744395737,89.7,3,20,9
100,-117.95291233463011,0.0,3,21,9
1,-20.036306952252513,-26.0,4,1,9
5,-27.52939788624667,-28.1,4,2,9
10,-36.89576155373937,-34.7,4,3,9
15,-46.26212522123207,-40.0,4,4,9
20,-55.62848888872477,-53.2,4,5,9
25,-64.99485255621747,-73.7,4,6,9
30,-74.36121622371017,-75.9,4,7,9
35,-83.72757989120286,-75.2,4,8,9
40,-93.09394355869556,-95.7,4,9,9
45,-102.46030722618826,-90.2,4,10,9
50,-111.82667089368096,-117.5,4,11,9
55,-121.19303456117365,-111.2,4,12,9
60,-130.55939822866637,-128.7,4,13,9
65,-139.92576189615906,-122.5,4,14,9
70,-149.29212556365175,-140.9,4,15,9
75,-158.65848923114444,-135.1,4,16,9
80,-168.02485289863714,-153.3,4,17,9
85,-177.39121656612983,-158.3,4,18,9
90,-186.75758023362255,-179.6,4,19,9
95,-196.12394390111524,-176.5,4,20,9
100,-205.49030756860793,-214.6,4,21,9
1,-23.020320219797618,-8.9,5,1,9
5,-29.134545148576365,-39.3,5,2,9
10,-36.77732630954979,-70.5,5,3,9
15,-44.42010747052323,-107.4,5,4,9
20,-52.06288863149666,-144.9,5,5,9
25,-59.7056697924701,-180.3,5,6,9
30,-67.34845095344353,-215.4,5,7,9
35,-74.99123211441696,-250.5,5,8,9
40,-82.63401327539039,-286.4,5,9,9
45,-90.27679443636383,-321.6,5,10,9
50,-97.91957559733727,-357.2,5,11,9
55,-105.56235675831068,-392.6,5,12,9
60,-113.20513791928413,-428.3,5,13,9
65,-120.84791908025757,-464.0,5,14,9
70,-128.490700241231,-499.6,5,15,9
75,-136.13348140220444,-535.3,5,16,9
80,-143.77626256317788,-571.0,5,17,9
85,-151.41904372415132,-606.6,5,18,9
90,-159.06182488512474,-642.3,5,19,9
95,-166.70460604609818,-678.0,5,20,9
100,-174.34738720707162,-713.6,5,21,9
1,-23.808931424923728,2.52882664,1,1,10
5,-33.3600469182328,0.1,1,2,10
10,-45.298941284869144,-2.0,1,3,10
15,-57.23783565150549,-0.75960361,1,4,10
20,-69.17673001814184,3.81826015,1,5,10
25,-81.11562438477819,0.40635906,1,6,10
30,-93.05451875141453,2.33,1,7,10
35,-104.99341311805088,-0.53566151,1,8,10
40,-116.93230748468723,0.95255784,1,9,10
45,-128.87120185132358,3.74418929,1,10,10
50,-140.81009621795994,0.1,1,11,10
55,-152.7489905845963,2.85639771,1,12,10
60,-164.68788495123263,0.40635906,1,13,10
65,-176.626779317869,3.54758752,1,14,10
70,-188.56567368450533,0.1,1,15,10
75,-200.5045680511417,2.65612618,1,16,10
80,-212.44346241777802,0.40635906,1,17,10
85,-224.38235678441438,3.34969247,1,18,10
90,-236.32125115105072,0.1,1,19,10
95,-248.26014551768708,2.40604536,1,20,10
100,-260.19903988432344,0.40635906,1,21,10
1,-19.0645425109424,2.0,2,1,10
5,-19.93651999133851,6.7,2,2,10
10,-21.02649184183365,20.8,2,3,10
15,-22.11646369232879,38.2,2,4,10
20,-23.20643554282393,62.0,2,5,10
25,-24.29640739331907,91.3,2,6,10
30,-25.386379243814208,126.1,2,7,10
35,-26.476351094309347,167.8,2,8,10
40,-27.566322944804487,216.2,2,9,10
45,-28.656294795299626,272.4,2,10,10
50,-29.746266645794766,337.3,2,11,10
55,-30.836238496289905,410.0,2,12,10
60,-31.926210346785044,491.7,2,13,10
65,-33.01618219728019,582.0,2,14,10
70,-34.10615404777533,681.3,2,15,10
75,-35.196125898270466,790.6,2,16,10
80,-36.286097748765606,910.0,2,17,10
85,-37.376069599260745,1040.7,2,18,10
90,-38.466041449755885,1183.1,2,19,10
95,-39.556013300251024,1338.3,2,20,10
100,-40.645985150746164,1508.6,2,21,10
1,-23.644861578329973,0.0,3,1,10
5,-30.773537454726974,5.5,3,2,10
10,-39.68438230022323,22.0,3,3,10
15,-48.59522714571947,41.5,3,4,10
20,-57.50607199121572,70.0,3,5,10
25,-66.41691683671195,106.5,3,6,10
30,-75.3277616822082,151.0,3,7,10
35,-84.23860652770446,203.5,3,8,10
40,-93.1494513732007,264.0,3,9,10
45,-102.06029621869695,331.5,3,10,10
50,-110.97114106419319,408.0,3,11,10
55,-119.88198590968945,492.5,3,12,10
60,-128.7928307551857,585.0,3,13,10
65,-137.70367560068192,685.5,3,14,10
70,-146.6145204461782,794.0,3,15,10
75,-155.52536529167443,910.5,3,16,10
80,-164.4362101371707,1035.0,3,17,10
85,-173.34705498266692,1167.5,3,18,10
90,-182.25789982816318,1308.0,3,19,10
95,-191.16874467365943,1456.5,3,20,10
100,-200.07958951915566,1612.0,3,21,10
1,-22.438584827769517,2.2,4,1,10
5,-31.78826886022291,6.0,4,2,10
10,-43.47537390078965,11.0,4,3,10
15,-55.16247894135639,16.1,4,4,10
20,-66.84958398192313,21.3,4,5,10
25,-78.53668902248987,26.7,4,6,10
30,-90.22379406305663,32.4,4,7,10
35,-101.91089910362336,38.4,4,8,10
40,-113.5980041441901,44.8,4,9,10
45,-125.28510918475683,51.7,4,10,10
50,-136.97221422532357,59.1,4,11,10
55,-148.6593192658903,67.0,4,12,10
60,-160.34642430645707,75.6,4,13,10
65,-172.0335293470238,84.9,4,14,10
70,-183.72063438759054,95.1,4,15,10
75,-195.40773942815727,106.2,4,16,10
80,-207.09484446872403,118.3,4,17,10
85,-218.78194950929077,131.6,4,18,10
90,-230.4690545498575,146.0,4,19,10
95,-242.15615959042424,161.8,4,20,10
100,-253.84326463099097,179.0,4,21,10
1,-17.523359824749917,-31.4,5,1,10
5,-26.22576728380947,-15.8,5,2,10
10,-37.103776607633925,-10.2,5,3,10
15,-47.98178593145837,-1.6,5,4,10
20,-58.85979525528281,6.9,5,5,10
25,-69.73780457910725,16.3,5,6,10
30,-80.61581390293169,26.2,5,7,10
35,-91.49382322675613,34.8,5,8,10
40,-102.37183255058058,42.2,5,9,10
45,-113.24984187440502,49.3,5,10,10
50,-124.12785119822946,56.1,5,11,10
55,-135.00586052205392,62.6,5,12,10
60,-145.8838698458784,68.9,5,13,10
65,-156.76187916970284,75.0,5,14,10
70,-167.63988849352728,81.0,5,15,10
75,-178.51789781735172,86.9,5,16,10
80,-189.39590714117617,92.7,5,17,10
85,-200.2739164650006,98.4,5,18,10
90,-211.15192578882505,104.0,5,19,10
95,-222.0299351126495,109.6,5,20,10
100,-232.90794443647394,115.1,5,21,10
1,-22.021165357175914,10.0,1,1,11
5,-34.42704324139991,50.0,1,2,11
10,-49.9343905966799,100.0,1,3,11
15,-65.44173795195988,150.0,1,4,11
20,-80.94908530723987,200.0,1,5,11
25,-96.45643266251984,250.0,1,6,11
30,-111.96378001779983,300.0,1,7,11
35,-127.47112737307982,350.0,1,8,11
40,-142.97847472835983,400.0,1,9,11
45,-158.48582208363982,450.0,1,10,11
50,-173.9931694389198,500.0,1,11,11
55,-189.5005167941998,550.0,1,12,11
60,-205.0078641494798,600.0,1,13,11
65,-220.51521150475978,650.0,1,14,11
70,-236.02255886003977,700.0,1,15,11
75,-251.52990621531976,750.0,1,16,11
80,-267.0372535705997,800.0,1,17,11
85,-282.54460092587965,850.0,1,18,11
90,-298.05194828115964,900.0,1,19,11
95,-313.55929563643963,950.0,1,20,11
100,-329.0666429917196,1000.0,1,21,11
1,-23.57621694711277,5.0,2,1,11
5,-30.0449894411442,30.5,2,2,11
10,-38.130955058683476,81.0,2,3,11
15,-46.21692067622276,164.5,2,4,11
20,-54.30288629376205,281.0,2,5,11
25,-62.38885191130134,430.5,2,6,11
30,-70.47481752884063,624.0,2,7,11
35,-78.56078314637992,861.5,2,8,11
40,-86.64674876391919,1144.0,2,9,11
45,-94.73271438145849,1472.5,2,10,11
50,-102.81867999899777,1850.0,2,11,11
55,-110.90464561653707,2276.5,2,12,11
60,-118.99061123407634,2760.0,2,13,11
65,-127.07657685161564,3300.5,2,14,11
70,-135.16254246915491,3909.0,2,15,11
75,-143.24850808669422,4585.5,2,16,11
80,-151.3344737042335,5330.0,2,17,11
85,-159.4204393217728,6144.5,2,18,11
90,-167.50640493931206,7029.0,2,19,11
95,-175.59237055685136,7984.5,2,20,11
100,-183.67833617439064,9021.0,2,21,11
1,-23.183862868692508,-4.8,3,1,11
5,-37.64149392079006,-7.0,3,2,11
10,-55.71353273591201,-3.0,3,3,11
15,-73.78557155103395,-4.1,3,4,11
20,-91.8576103661559,-8.7,3,5,11
25,-109.92964918127785,-10.3,3,6,11
30,-128.00168799639982,-12.9,3,7,11
35,-146.07372681152174,-15.3,3,8,11
40,-164.1457656266437,-17.1,3,9,11
45,-182.21780444176562,-18.7,3,10,11
50,-200.2898432568876,-20.1,3,11,11
55,-218.36188207200956,-21.1,3,12,11
60,-236.43392088713148,-21.9,3,13,11
65,-254.50595970225345,-22.1,3,14,11
70,-272.57799851737536,-22.8,3,15,11
75,-290.65003733249733,-24.2,3,16,11
80,-308.72207614761925,-25.5,3,17,11
85,-326.7941149627412,-26.8,3,18,11
90,-344.86615377786313,-28.1,3,19,11
95,-362.9381925929851,-29.3,3,20,11
100,-381.0102314081071,-30.7,3,21,11
1,-21.184754840421927,-1.2,4,1,11
5,-30.074607471285656,-3.4,4,2,11
10,-41.18692325986532,-8.5,4,3,11
15,-52.299239048444974,-13.7,4,4,11
20,-63.41155483702464,-18.9,4,5,11
25,-74.5238706256043,-24.1,4,6,11
30,-85.63618641418397,-29.3,4,7,11
35,-96.74850220276363,-34.5,4,8,11
40,-107.8608179913433,-39.7,4,9,11
45,-118.97313377992296,-44.9,4,10,11
50,-130.0854495685026,-50.1,4,11,11
55,-141.1977653570823,-55.3,4,12,11
60,-152.31008114566194,-60.5,4,13,11
65,-163.42239693424162,-65.7,4,14,11
70,-174.53471272282127,-70.9,4,15,11
75,-185.64702851140095,-76.1,4,16,11
80,-196.7593442999806,-81.3,4,17,11
85,-207.87166008856028,-86.5,4,18,11
90,-218.98397587713993,-91.7,4,19,11
95,-230.0962916657196,-96.9,4,20,11
100,-241.20860745429925,-102.1,4,21,11
1,-22.92864333405933,13.0,5,1,11
5,-31.93164769127261,28.1,5,2,11
10,-43.18540313778921,58.1,5,3,11
15,-54.43915858430581,88.8,5,4,11
20,-65.69291403082241,119.2,5,5,11
25,-76.946669477339,149.4,5,6,11
30,-88.2004249238556,179.3,5,7,11
35,-99.45418037037221,209.0,5,8,11
40,-110.7079358168888,238.5,5,9,11
45,-121.96169126340541,267.7,5,10,11
50,-133.215446709922,296.8,5,11,11
55,-144.4692021564386,325.6,5,12,11
60,-155.72295760295518,354.1,5,13,11
65,-166.97671304947178,382.5,5,14,11
70,-178.2304684959884,410.7,5,15,11
75,-189.484223942505,438.7,5,16,11
80,-200.7379793890216,466.4,5,17,11
85,-211.9917348355382,493.9,5,18,11
90,-223.24549028205482,521.2,5,19,11
95,-234.49924572857142,548.4,5,20,11
100,-245.75300117508797,575.4,5,21,11
1,-24.775376160949516,0.0,1,1,12
5,-36.456756617714014,55.0,1,2,12
10,-51.05848218866964,100.0,1,3,12
15,-65.66020775962527,145.0,1,4,12
20,-80.26193333058089,196.0,1,5,12
25,-94.8636589015365,250.0,1,6,12
30,-109.46538447249213,305.0,1,7,12
35,-124.06711004344777,360.0,1,8,12
40,-138.66883561440338,417.0,1,9,12
45,-153.270561185359,476.0,1,10,12
50,-167.87228675631462,537.0,1,11,12
55,-182.47401232727026,600.0,1,12,12
60,-197.0757378982259,665.0,1,13,12
65,-211.6774634691815,732.0,1,14,12
70,-226.27918904013714,801.0,1,15,12
75,-240.88091461109275,872.0,1,16,12
80,-255.48264018204839,945.0,1,17,12
85,-270.08436575300396,1020.0,1,18,12
90,-284.6860913239596,1097.0,1,19,12
95,-299.28781689491524,1176.0,1,20,12
100,-313.8895424658708,1257.0,1,21,12
1,-20.231704460356948,-10.3,2,1,12
5,-29.33051706787032,-56.0,2,2,12
10,-40.70403282726203,-102.8,2,3,12
15,-52.077548586653755,-143.7,2,4,12
20,-63.45106434604546,-179.5,2,5,12
25,-74.82458010543718,-210.6,2,6,12
30,-86.19809586482889,-237.1,2,7,12
35,-97.5716116242206,-259.2,2,8,12
40,-108.94512738361232,-278.5,2,9,12
45,-120.31864314300402,-295.5,2,10,12
50,-131.69215890239576,-310.7,2,11,12
55,-143.06567466178748,-324.7,2,12,12
60,-154.4391904211792,-337.8,2,13,12
65,-165.81270618057093,-350.2,2,14,12
70,-177.18622193996262,-361.9,2,15,12
75,-188.55973769935434,-372.9,2,16,12
80,-199.93325345874607,-383.3,2,17,12
85,-211.30676921813776,-393.3,2,18,12
90,-222.68028497752948,-402.8,2,19,12
95,-234.0538007369212,-411.9,2,20,12
100,-245.42731649631293,-420.7,2,21,12
1,-23.439440601527664,-36.0,3,1,12
5,-35.04220766308301,-69.3,3,2,12
10,-49.54566649002719,-138.5,3,3,12
15,-64.04912531697137,-207.8,3,4,12
20,-78.55258414391555,-277.0,3,5,12
25,-93.05604297085974,-346.3,3,6,12
30,-107.55950179780392,-415.5,3,7,12
35,-122.0629606247481,-484.8,3,8,12
40,-136.56641945169227,-554.0,3,9,12
45,-151.06987827863645,-623.3,3,10,12
50,-165.57333710558063,-692.5,3,11,12
55,-180.07679593252482,-761.8,3,12,12
60,-194.580254759469,-831.0,3,13,12
65,-209.08371358641318,-900.3,3,14,12
70,-223.58717241335737,-969.5,3,15,12
75,-238.09063124030155,-1038.8,3,16,12
80,-252.5940900672457,-1108.0,3,17,12
85,-267.09754889418986,-1177.3,3,18,12
90,-281.60100772113407,-1246.5,3,19,12
95,-296.1044665480783,-1315.8,3,20,12
100,-310.6079253750224,-1385.0,3,21,12
1,-20.420281162911838,-49.9,4,1,12
5,-29.877695426932405,-101.1,4,2,12
10,-41.69946325695812,-196.3,4,3,12
15,-53.52123108698383,289.4,4,4,12
20,-65.34299891700954,186.4,4,5,12
25,-77.16476674703524,89.1,4,6,12
30,-88.98653457706097,0.0,4,7,12
35,-100.80830240708667,-94.6,4,8,12
40,-112.63007023711239,-184.9,4,9,12
45,-124.4518380671381,-273.4,4,10,12
50,-136.27360589716378,-365.7,4,11,12
55,-148.0953737271895,-459.3,4,12,12
60,-159.91714155721522,-555.1,4,13,12
65,-171.73890938724094,-652.2,4,14,12
70,-183.56067721726663,-751.7,4,15,12
75,-195.38244504729235,-853.7,4,16,12
80,-207.20421287731807,-958.6,4,17,12
85,-219.02598070734376,-1067.1,4,18,12
90,-230.84774853736948,-1178.6,4,19,12
95,-242.6695163673952,-1293.7,4,20,12
100,-254.4912841974209,-1412.9,4,21,12
1,-22.93338047224992,-23.6,5,1,12
5,-34.410405725838075,-30.6,5,2,12
10,-48.756687292823266,-61.3,5,3,12
15,-63.102968859808456,-93.0,5,4,12
20,-77.44925042679365,-124.0,5,5,12
25,-91.79553199377885,-155.0,5,6,12
30,-106.14181356076402,-186.0,5,7,12
35,-120.48809512774922,-217.0,5,8,12
40,-134.8343766947344,-248.0,5,9,12
45,-149.1806582617196,-279.0,5,10,12
50,-163.5269398287048,-310.0,5,11,12
55,-177.87322139568997,-341.0,5,12,12
60,-192.21950296267516,-372.0,5,13,12
65,-206.56578452966036,-403.0,5,14,12
70,-220.91206609664553,-434.0,5,15,12
75,-235.25834766363073,-465.0,5,16,12
80,-249.60462923061593,-496.0,5,17,12
85,-263.9509107976011,-527.0,5,18,12
90,-278.29719236458635,-558.0,5,19,12
95,-292.6434739315715,-589.0,5,20,12
100,-306.98975549855675,-620.0,5,21,12
1,-25.291893005617226,0.0,1,1,13
5,-35.32234216295618,2.2,1,2,13
10,-47.86040360962987,5.5,1,3,13
15,-60.398465056303564,8.7,1,4,13
20,-72.93652650297726,12.0,1,5,13
25,-85.47458794965095,15.2,1,6,13
30,-98.01264939632465,20.0,1,7,13
35,-110.55071084299834,25.0,1,8,13
40,-123.08877228967202,30.0,1,9,13
45,-135.6268337363457,35.0,1,10,13
50,-148.16489518301938,40.0,1,11,13
55,-160.70295662969306,45.0,1,12,13
60,-173.24101807636677,50.0,1,13,13
65,-185.77907952304045,60.0,1,14,13
70,-198.31714096971416,70.0,1,15,13
75,-210.85520241638784,80.0,1,16,13
80,-223.39326386306152,85.0,1,17,13
85,-235.93132530973523,90.0,1,18,13
90,-248.4693867564089,95.0,1,19,13
95,-261.0074482030827,100.0,1,20,13
100,-273.54550964975635,120.0,1,21,13
1,-18.105201549054392,8.0,2,1,13
5,-26.161688055495144,24.0,2,2,13
10,-36.23229618854609,48.0,2,3,13
15,-46.302904321597026,72.0,2,4,13
20,-56.373512454647965,96.0,2,5,13
25,-66.4441205876989,120.0,2,6,13
30,-76.51472872074984,144.0,2,7,13
35,-86.58533685380078,168.0,2,8,13
40,-96.65594498685172,192.0,2,9,13
45,-106.72655311990268,216.0,2,10,13
