x,y,y_pred,machine,trial,subject
65,-658.7582151284475,25.0,1,14,7
70,-710.0201461014075,25.0,1,15,7
75,-761.2820770743673,0.0,1,16,7
80,-812.5440080473272,0.0,1,17,7
85,-863.8059390202872,0.0,1,18,7
90,-915.067869993247,25.0,1,19,7
95,-966.3298009662069,25.0,1,20,7
100,-1017.5917319391667,0.0,1,21,7
1,-17.219235745075075,0.9,2,1,7
5,-56.31456832507279,4.8,2,2,7
10,-105.18373405006994,9.4,2,3,7
15,-154.05289977506706,14.1,2,4,7
20,-202.9220655000642,18.7,2,5,7
25,-251.79123122506135,23.3,2,6,7
30,-300.66039695005855,27.9,2,7,7
35,-349.5295626750557,32.4,2,8,7
40,-398.39872840005285,36.9,2,9,7
45,-447.26789412505,41.3,2,10,7
50,-496.13705985004714,45.7,2,11,7
55,-545.0062255750443,50.1,2,12,7
60,-593.8753913000414,54.4,2,13,7
65,-642.7445570250386,58.7,2,14,7
70,-691.6137227500357,63.0,2,15,7
75,-740.4828884750328,67.3,2,16,7
80,-789.35205420003,71.5,2,17,7
85,-838.2212199250272,75.7,2,18,7
90,-887.0903856500244,79.8,2,19,7
95,-935.9595513750214,83.8,2,20,7
100,-984.8287171000186,87.8,2,21,7
1,-8.862651291348095,-1.1,3,1,7
5,-49.24683977386219,-1.0,3,2,7
10,-99.72707537700482,-0.7,3,3,7
15,-150.20731098014744,0.2,3,4,7
20,-200.68754658329004,1.1,3,5,7
25,-251.16778218643265,2.5,3,6,7
30,-301.6480177895753,4.0,3,7,7
35,-352.1282533927179,6.0,3,8,7
40,-402.60848899586057,6.5,3,9,7
45,-453.08872459900317,8.9,3,10,7
50,-503.5689602021458,12.0,3,11,7
55,-554.0491958052884,14.1,3,12,7
60,-604.529431408431,16.4,3,13,7
65,-655.0096670115737,17.4,3,14,7
70,-705.4899026147162,14.8,3,15,7
75,-755.9701382178589,12.8,3,16,7
80,-806.4503738210016,10.9,3,17,7
85,-856.9306094241441,8.3,3,18,7
90,-907.4108450272868,4.8,3,19,7
95,-957.8910806304294,2.1,3,20,7
100,-1008.371316233572,0.2,3,21,7
1,-18.31953150441018,-28.8,4,1,7
5,-56.93387238633279,-17.9,4,2,7
10,-105.20179848873606,-57.8,4,3,7
15,-153.46972459113934,-90.5,4,4,7
20,-201.7376506935426,-131.5,4,5,7
25,-250.0055767959459,-170.0,4,6,7
30,-298.2735028983491,-215.1,4,7,7
35,-346.5414290007524,-257.5,4,8,7
40,-394.8093551031556,-307.4,4,9,7
45,-443.0772812055589,-352.7,4,10,7
50,-491.3452073079622,-406.0,4,11,7
55,-539.6131334103655,-455.1,4,12,7
60,-587.8810595127687,-511.6,4,13,7
65,-636.148985615172,-561.1,4,14,7
70,-684.4169117175753,-617.2,4,15,7
75,-732.6848378199786,-667.7,4,16,7
80,-780.9527639223818,-721.2,4,17,7
85,-829.2206900247851,-773.0,4,18,7
90,-877.4886161271884,-827.7,4,19,7
95,-925.7565422295917,-875.1,4,20,7
100,-974.024468331995,-928.8,4,21,7
1,-19.972230684525723,-63.0,5,1,7
5,-62.18735135071418,-43.1,5,2,7
10,-114.95625218344976,-99.9,5,3,7
15,-167.72515301618537,-140.1,5,4,7
20,-220.49405384892094,-188.5,5,5,7
25,-273.26295468165654,-230.8,5,6,7
30,-326.03185551439213,-266.8,5,7,7
35,-378.80075634712773,-297.7,5,8,7
40,-431.56965717986327,-323.1,5,9,7
45,-484.33855801259887,-344.6,5,10,7
50,-537.1074588453345,-373.9,5,11,7
55,-589.87635967807,-405.6,5,12,7
60,-642.6452605108057,-445.4,5,13,7
65,-695.4141613435412,-484.7,5,14,7
70,-748.1830621762768,-533.0,5,15,7
75,-800.9519630090124,-583.9,5,16,7
80,-853.7208638417479,-640.3,5,17,7
85,-906.4897646744836,-696.2,5,18,7
90,-959.2586655072191,-755.3,5,19,7
95,-1012.0275663399548,-834.6,5,20,7
100,-1064.7964671726904,-946.1,5,21,7
1,-13.497408848046838,3.0,1,1,8
5,-52.6633544060093,24.0,1,2,8
10,-101.62078635346236,60.0,1,3,8
15,-150.57821830091544,120.0,1,4,8
20,-199.5356502483685,210.0,1,5,8
25,-248.4930821958216,336.0,1,6,8
30,-297.4505141432747,492.0,1,7,8
35,-346.40794609072776,678.0,1,8,8
40,-395.36537803818084,888.0,1,9,8
45,-444.3228099856339,1134.0,1,10,8
50,-493.280241933087,1414.0,1,11,8
55,-542.23767388054,1728.0,1,12,8
60,-591.1951058279931,2078.0,1,13,8
65,-640.1525377754461,2463.0,1,14,8
70,-689.1099697228992,2883.0,1,15,8
75,-738.0674016703523,3338.0,1,16,8
80,-787.0248336178054,3830.0,1,17,8
85,-835.9822655652584,4357.0,1,18,8
90,-884.9396975127115,4920.0,1,19,8
95,-933.8971294601646,5519.0,1,20,8
100,-982.8545614076177,6153.0,1,21,8
1,-20.246873313405512,1.8,2,1,8
5,-65.94422663692598,6.8,2,2,8
10,-123.06591829132657,12.8,2,3,8
15,-180.1876099457272,18.8,2,4,8
20,-237.30930160012778,24.8,2,5,8
25,-294.43099325452835,30.8,2,6,8
30,-351.55268490892894,36.8,2,7,8
35,-408.67437656332953,42.8,2,8,8
40,-465.7960682177301,48.8,2,9,8
45,-522.9177598721308,54.8,2,10,8
50,-580.0394515265314,60.8,2,11,8
55,-637.161143180932,66.8,2,12,8
60,-694.2828348353326,72.8,2,13,8
65,-751.4045264897331,78.8,2,14,8
70,-808.5262181441337,84.8,2,15,8
75,-865.6479097985343,90.8,2,16,8
80,-922.7696014529349,96.8,2,17,8
85,-979.8912931073355,102.8,2,18,8
90,-1037.012984761736,108.8,2,19,8
95,-1094.1346764161367,114.8,2,20,8
100,-1151.2563680705373,120.8,2,21,8
1,-2.108341258949336,18.5,3,1,8
5,-39.040704294355606,23.2,3,2,8
10,-85.20615808861345,27.9,3,3,8
15,-131.37161188287132,32.6,3,4,8
20,-177.53706567712914,37.3,3,5,8
25,-223.702519471387,42.0,3,6,8
30,-269.8679732656448,46.7,3,7,8
35,-316.0334270599027,51.4,3,8,8
40,-362.1988808541605,56.1,3,9,8
45,-408.3643346484184,60.8,3,10,8
50,-454.5297884426762,65.5,3,11,8
55,-500.69524223693406,70.2,3,12,8
60,-546.8606960311919,74.9,3,13,8
65,-593.0261498254497,79.6,3,14,8
70,-639.1916036197076,84.3,3,15,8
75,-685.3570574139654,89.0,3,16,8
80,-731.5225112082232,93.7,3,17,8
85,-777.6879650024812,98.4,3,18,8
90,-823.853418796739,103.1,3,19,8
95,-870.0188725909968,107.8,3,20,8
100,-916.1843263852546,112.5,3,21,8
1,-3.182501279702998,-22.7,4,1,8
5,-43.50590748443111,-14.4,4,2,8
10,-93.91016524034127,36.4,4,3,8
15,-144.3144229962514,170.5,4,4,8
20,-194.71868075216156,357.9,4,5,8
25,-245.1229385080717,547.1,4,6,8
30,-295.5271962639819,741.6,4,7,8
35,-345.9314540198921,941.3,4,8,8
40,-396.3357117758022,1146.1,4,9,8
45,-446.7399695317124,1355.9,4,10,8
50,-497.1442272876225,1570.8,4,11,8
55,-547.5484850435327,1791.6,4,12,8
60,-597.9527427994428,2018.4,4,13,8
65,-648.357000555353,2251.1,4,14,8
70,-698.7612583112632,2489.7,4,15,8
75,-749.1655160671733,2734.1,4,16,8
80,-799.5697738230834,2984.2,4,17,8
85,-849.9740315789936,3239.1,4,18,8
90,-900.3782893349038,3519.8,4,19,8
95,-950.782547090814,3819.2,4,20,8
100,-1001.186804846724,4140.0,4,21,8
1,-1.8999766348907012,-10.0,5,1,8
5,-38.67081342418132,-30.5,5,2,8
10,-84.63435941079459,-63.8,5,3,8
15,-130.59790539740786,-94.8,5,4,8
20,-176.56145138402113,-133.1,5,5,8
25,-222.52499737063437,-179.1,5,6,8
30,-268.48854335724764,-233.9,5,7,8
35,-314.4520893438609,-299.3,5,8,8
40,-360.4156353304742,-375.2,5,9,8
45,-406.3791813170874,-462.0,5,10,8
50,-452.34272730370066,-561.0,5,11,8
55,-498.3062732903139,-673.1,5,12,8
60,-544.2698192769273,-798.4,5,13,8
65,-590.2333652635405,-937.3,5,14,8
70,-636.1969112501538,-1089.2,5,15,8
75,-682.160457236767,-1254.3,5,16,8
80,-728.1240032233803,-1432.3,5,17,8
85,-774.0875492099935,-1623.5,5,18,8
90,-820.0510951966068,-1828.4,5,19,8
95,-866.0146411832201,-2047.0,5,20,8
100,-911.9781871698333,-2279.4,5,21,8
1,-9.196203919970596,2.0,1,1,9
5,-49.499987577745834,11.0,1,2,9
10,-99.87971714996488,26.0,1,3,9
15,-150.25944672218392,61.0,1,4,9
20,-200.63917629440297,126.0,1,5,9
25,-251.01890586662205,251.0,1,6,9
30,-301.39863543884104,502.0,1,7,9
35,-351.7783650110601,1005.0,1,8,9
40,-402.15809458327914,2012.0,1,9,9
45,-452.5378241554983,4031.0,1,10,9
50,-502.91755372771735,8066.0,1,11,9
55,-553.2972832999363,16141.0,1,12,9
60,-603.6770128721554,32302.0,1,13,9
65,-654.0567424443744,64613.0,1,14,9
70,-704.4364720165935,129252.0,1,15,9
75,-754.8162015888125,258651.0,1,16,9
80,-805.1959311610316,517426.0,1,17,9
85,-855.5756607332507,1034601.0,1,18,9
90,-905.9553903054698,2069226.0,1,19,9
95,-956.3351198776888,4138345.0,1,20,9
100,-1006.7148494499079,8276824.0,1,21,9
1,-6.213906728847345,-1.1,2,1,9
5,-46.03637391966861,-5.1,2,2,9
10,-95.81445790819518,-10.1,2,3,9
15,-145.59254189672177,-15.1,2,4,9
20,-195.37062588524836,-20.1,2,5,9
25,-245.14870987377492,-25.1,2,6,9
30,-294.9267938623015,-30.1,2,7,9
35,-344.7048778508281,-35.1,2,8,9
40,-394.4829618393547,-40.1,2,9,9
45,-444.2610458278813,-45.1,2,10,9
50,-494.0391298164078,-50.1,2,11,9
55,-543.8172138049345,-55.1,2,12,9
60,-593.595297793461,-60.1,2,13,9
65,-643.3733817819875,-65.1,2,14,9
70,-693.1514657705142,-70.1,2,15,9
75,-742.9295497590407,-75.1,2,16,9
80,-792.7076337475673,-80.1,2,17,9
85,-842.4857177360939,-85.1,2,18,9
90,-892.2638017246205,-90.1,2,19,9
95,-942.041885713147,-95.1,2,20,9
100,-991.8199697016736,-100.1,2,21,9
1,-2.4184580303255365,-10.5,3,1,9
5,-43.74587897109874,-50.4,3,2,9
10,-95.40515514706524,-99.6,3,3,9
15,-147.06443132303173,-148.6,3,4,9
20,-198.72370749899824,-196.2,3,5,9
25,-250.38298367496472,-242.8,3,6,9
30,-302.04225985093126,-288.8,3,7,9
35,-353.70153602689777,-333.6,3,8,9
40,-405.3608122028643,-376.9,3,9,9
45,-457.0200883788308,-417.9,3,10,9
50,-508.67936455479725,-456.1,3,11,9
55,-560.3386407307637,-491.6,3,12,9
60,-611.9979169067302,-522.8,3,13,9
65,-663.6571930826967,-547.8,3,14,9
70,-715.3164692586632,-566.1,3,15,9
75,-766.9757454346297,-576.0,3,16,9
80,-818.6350216105963,-576.0,3,17,9
85,-870.2942977865628,-564.7,3,18,9
90,-921.9535739625293,-541.3,3,19,9
95,-973.6128501384958,-503.5,3,20,9
100,-1025.2721263144624,-449.6,3,21,9
1,-10.457316635716342,-9.1,4,1,9
5,-48.194932831824296,-45.0,4,2,9
10,-95.36695307695922,-89.9,4,3,9
15,-142.53897332209417,-134.9,4,4,9
20,-189.7109935672291,-179.8,4,5,9
25,-236.88301381236406,-224.8,4,6,9
30,-284.055034057499,-269.7,4,7,9
35,-331.2270543026339,-314.7,4,8,9
40,-378.39907454776886,-359.6,4,9,9
45,-425.5710947929038,-404.6,4,10,9
50,-472.74311503803875,-449.5,4,11,9
55,-519.9151352831736,-494.5,4,12,9
60,-567.0871555283086,-539.5,4,13,9
65,-614.2591757734435,-584.4,4,14,9
70,-661.4311960185785,-629.4,4,15,9
75,-708.6032162637134,-674.3,4,16,9
80,-755.7752365088484,-719.3,4,17,9
85,-802.9472567539833,-764.2,4,18,9
90,-850.1192769991183,-809.2,4,19,9
95,-897.2912972442532,-854.1,4,20,9
100,-944.4633174893881,-899.1,4,21,9
1,-12.136935251337128,-17.1,5,1,9
5,-46.96946329705186,-43.4,5,2,9
10,-90.51012335419527,-83.3,5,3,9
15,-134.05078341133867,-123.2,5,4,9
20,-177.59144346848208,-163.1,5,5,9
25,-221.1321035256255,-203.0,5,6,9
30,-264.67276358276894,-242.9,5,7,9
35,-308.2134236399124,-282.8,5,8,9
40,-351.75408369705576,-322.7,5,9,9
45,-395.2947437541992,-362.6,5,10,9
50,-438.8354038113426,-402.5,5,11,9
55,-482.376063868486,-442.4,5,12,9
60,-525.9167239256294,-482.3,5,13,9
65,-569.4573839827729,-522.2,5,14,9
70,-612.9980440399163,-562.1,5,15,9
75,-656.5387040970596,-602.0,5,16,9
80,-700.0793641542031,-641.9,5,17,9
85,-743.6200242113465,-681.8,5,18,9
90,-787.16068426849,-721.7,5,19,9
95,-830.7013443256334,-761.6,5,20,9
100,-874.2420043827767,-801.5,5,21,9
1,-1.8048899689886173,22.0,1,1,10
5,-44.09953152927272,20.0,1,2,10
10,-96.96783347962783,0.0,1,3,10
15,-149.83613542998296,10.0,1,4,10
20,-202.70443738033808,0.0,1,5,10
25,-255.57273933069314,18.0,1,6,10
30,-308.4410412810483,0.0,1,7,10
35,-361.3093432314034,300.0,1,8,10
40,-414.1776451817585,0.0,1,9,10
45,-467.0459471321136,20.0,1,10,10
50,-519.9142490824687,0.0,1,11,10
55,-572.7825510328238,22.0,1,12,10
60,-625.650852983179,0.0,1,13,10
65,-678.5191549335341,24.0,1,14,10
70,-731.3874568838892,0.0,1,15,10
75,-784.2557588342443,22.0,1,16,10
80,-837.1240607845995,0.0,1,17,10
85,-889.9923627349546,22.0,1,18,10
90,-942.8606646853096,0.0,1,19,10
95,-995.7289666356647,20.0,1,20,10
100,-1048.5972685860197,0.0,1,21,10
1,-18.393502794309597,64.8,2,1,10
5,-56.73139595715779,-77.7,2,2,10
10,-104.65376241071803,-55.5,2,3,10
15,-152.57612886427825,-17.0,2,4,10
20,-200.4984953178385,26.8,2,5,10
25,-248.42086177139873,75.7,2,6,10
30,-296.343228224959,131.6,2,7,10
35,-344.2655946785192,195.3,2,8,10
40,-392.18796113207947,266.7,2,9,10
45,-440.1103275856397,346.8,2,10,10
50,-488.03269403919995,435.5,2,11,10
55,-535.9550604927601,532.7,2,12,10
60,-583.8774269463204,638.3,2,13,10
65,-631.7997933998806,752.2,2,14,10
70,-679.7221598534409,874.7,2,15,10
75,-727.6445263070011,1005.6,2,16,10
80,-775.5668927605614,1145.2,2,17,10
85,-823.4892592141216,1293.2,2,18,10
90,-871.4116256676818,1449.8,2,19,10
95,-919.3339921212421,1615.1,2,20,10
100,-967.2563585748023,1788.7,2,21,10
1,-14.83887858692243,-10.8,3,1,10
5,-56.81676842162903,-44.3,3,2,10
10,-109.28913071501226,-88.7,3,3,10
15,-161.7614930083955,-133.3,3,4,10
20,-214.23385530177873,-177.8,3,5,10
25,-266.706217595162,-222.9,3,6,10
30,-319.17857988854524,-267.7,3,7,10
35,-371.6509421819285,-311.7,3,8,10
40,-424.1233044753117,-355.7,3,9,10
45,-476.59566676869497,-399.7,3,10,10
50,-529.0680290620782,-443.3,3,11,10
55,-581.5403913554615,-487.7,3,12,10
60,-634.0127536488446,-532.5,3,13,10
65,-686.4851159422279,-577.0,3,14,10
70,-738.9574782356111,-621.8,3,15,10
75,-791.4298405289944,-666.3,3,16,10
80,-843.9022028223776,-710.8,3,17,10
85,-896.3745651157609,-755.7,3,18,10
90,-948.8469274091441,-800.5,3,19,10
95,-1001.3192897025274,-845.3,3,20,10
100,-1053.7916519959108,-889.7,3,21,10
1,-5.9125378700450915,-19.8,4,1,10
5,-46.46932784000936,-43.9,4,2,10
10,-97.16531530246469,-95.9,4,3,10
15,-147.86130276492003,-160.4,4,4,10
20,-198.55729022737535,-225.0,4,5,10
25,-249.2532776898307,-299.7,4,6,10
30,-299.9492651522861,-377.9,4,7,10
35,-350.6452526147414,-469.8,4,8,10
40,-401.34124007719674,-576.3,4,9,10
45,-452.0372275396521,-700.3,4,10,10
50,-502.73321500210744,-843.9,4,11,10
55,-553.4292024645628,-1009.0,4,12,10
60,-604.1251899270181,-1199.6,4,13,10
65,-654.8211773894735,-1417.8,4,14,10
70,-705.5171648519288,-1666.5,4,15,10
75,-756.2131523143842,-1949.9,4,16,10
80,-806.9091397768394,-2271.1,4,17,10
85,-857.6051272392948,-2634.6,4,18,10
90,-908.3011147017502,-3043.4,4,19,10
95,-958.9971021642054,-3499.3,4,20,10
100,-1009.6930896266608,-4003.1,4,21,10
1,-8.83244169785519,-8.7,5,1,10
5,-47.75477646426632,-43.9,5,2,10
10,-96.40769492228023,-96.0,5,3,10
15,-145.06061338029414,-149.0,5,4,10
20,-193.71353183830806,-201.8,5,5,10
25,-242.36645029632197,-254.8,5,6,10
30,-291.0193687543359,-307.6,5,7,10
35,-339.67228721234983,-360.6,5,8,10
40,-388.32520567036374,-413.3,5,9,10
45,-436.97812412837766,-466.3,5,10,10
50,-485.6310425863916,-517.9,5,11,10
55,-534.2839610444055,-571.3,5,12,10
60,-582.9368795024194,-624.1,5,13,10
65,-631.5897979604333,-677.2,5,14,10
70,-680.2427164184472,-730.2,5,15,10
75,-728.8956348764611,-783.0,5,16,10
80,-777.5485533344751,-835.4,5,17,10
85,-826.201471792489,-889.4,5,18,10
90,-874.8543902505029,-942.2,5,19,10
95,-923.5073087085168,-995.2,5,20,10
100,-972.1602271665307,-1047.6,5,21,10
1,-16.368726144437424,-3.0,1,1,11
5,-57.560621717848754,3.3,1,2,11
10,-109.05049118461292,5.5,1,3,11
15,-160.54036065137709,7.6,1,4,11
20,-212.03023011814125,9.7,1,5,11
25,-263.5200995849054,11.7,1,6,11
30,-315.00996905166954,13.7,1,7,11
35,-366.4998385184337,15.8,1,8,11
40,-417.98970798519787,17.8,1,9,11
45,-469.47957745196203,19.8,1,10,11
50,-520.9694469187261,21.9,1,11,11
55,-572.4593163854903,23.9,1,12,11
60,-623.9491858522545,26.0,1,13,11
65,-675.4390553190186,28.0,1,14,11
70,-726.9289247857828,30.1,1,15,11
75,-778.418794252547,32.1,1,16,11
80,-829.9086637193111,34.2,1,17,11
85,-881.3985331860753,36.2,1,18,11
90,-932.8884026528394,38.3,1,19,11
95,-984.3782721196036,40.3,1,20,11
100,-1035.868141586368,42.4,1,21,11
1,-5.460904196472231,-57.08,2,1,11
5,-45.818535111159385,-28.54,2,2,11
10,-96.26557375451831,-14.27,2,3,11
15,-146.71261239787722,-9.54,2,4,11
20,-197.15965104123617,-7.15,2,5,11
25,-247.60668968459512,-5.54,2,6,11
30,-298.05372832795405,-4.46,2,7,11
35,-348.500766971313,-3.69,2,8,11
40,-398.94780561467195,-3.13,2,9,11
45,-449.3948442580309,-2.75,2,10,11
50,-499.84188290138985,-2.47,2,11,11
55,-550.2889215447489,-2.25,2,12,11
60,-600.7359601881077,-2.07,2,13,11
65,-651.1829988314666,-1.92,2,14,11
70,-701.6300374748256,-1.8,2,15,11
75,-752.0770761181846,-1.69,2,16,11
80,-802.5241147615435,-0.69,2,17,11
85,-852.9711534049025,-0.31,2,18,11
90,-903.4181920482614,0.06,2,19,11
95,-953.8652306916204,0.41,2,20,11
100,-1004.3122693349793,0.78,2,21,11
1,-17.363837260155986,-110.1,3,1,11
5,-56.52333934998942,-55.1,3,2,11
10,-105.47271696228121,-10.1,3,3,11
15,-154.422094574573,34.8,3,4,11
20,-203.37147218686482,84.6,3,5,11
25,-252.32084979915663,134.6,3,6,11
30,-301.2702274114484,184.6,3,7,11
35,-350.2196050237402,234.6,3,8,11
40,-399.168982636032,284.6,3,9,11
45,-448.1183602483238,334.6,3,10,11
50,-497.06773786061564,384.3,3,11,11
55,-546.0171154729073,434.3,3,12,11
60,-594.9664930851991,484.3,3,13,11
65,-643.915870697491,534.0,3,14,11
70,-692.8652483097827,584.0,3,15,11
75,-741.8146259220746,634.0,3,16,11
80,-790.7640035343663,683.7,3,17,11
85,-839.7133811466581,733.7,3,18,11
90,-888.66275875895,783.7,3,19,11
95,-937.6121363712417,833.3,3,20,11
100,-986.5615139835336,883.3,3,21,11
1,-20.20069171953349,-13.5,4,1,11
5,-61.77445609602129,-65.1,4,2,11
10,-113.74166156663105,-131.1,4,3,11
15,-165.7088670372408,-197.3,4,4,11
20,-217.67607250785056,-262.8,4,5,11
25,-269.6432779784603,-328.6,4,6,11
30,-321.61048344907005,-394.6,4,7,11
35,-373.5776889196798,-460.8,4,8,11
40,-425.5448943902896,-526.9,4,9,11
45,-477.5120998608993,-593.0,4,10,11
50,-529.479305331509,-659.1,4,11,11
55,-581.4465108021187,-725.2,4,12,11
60,-633.4137162727285,-791.3,4,13,11
65,-685.3809217433383,-857.5,4,14,11
70,-737.348127213948,-923.6,4,15,11
75,-789.3153326845578,-989.8,4,16,11
80,-841.2825381551676,-1055.8,4,17,11
85,-893.2497436257772,-1121.8,4,18,11
90,-945.216949096387,-1187.8,4,19,11
95,-997.1841545669968,-1253.9,4,20,11
100,-1049.1513600376065,-1319.9,4,21,11
1,-18.484479224159394,-16.5,5,1,11
5,-58.088957551263675,-47.3,5,2,11
10,-107.59455546014404,-97.8,5,3,11
15,-157.10015336902438,-137.3,5,4,11
20,-206.60575127790474,-178.3,5,5,11
25,-256.11134918678505,-213.9,5,6,11
30,-305.6169470956654,-257.6,5,7,11
35,-355.12254500454577,-304.9,5,8,11
40,-404.62814291342613,-355.0,5,9,11
45,-454.1337408223065,-407.0,5,10,11
50,-503.6393387311868,-459.3,5,11,11
55,-553.1449366400673,-511.0,5,12,11
60,-602.6505345489476,-561.3,5,13,11
65,-652.1561324578279,-610.7,5,14,11
70,-701.6617303667083,-659.3,5,15,11
75,-751.1673282755886,-707.0,5,16,11
80,-800.672926184469,-754.8,5,17,11
85,-850.1785240933493,-802.7,5,18,11
90,-899.6841220022297,-850.8,5,19,11
95,-949.18971991111,-899.0,5,20,11
100,-998.6953178199904,-947.4,5,21,11
1,-7.305126736352596,1.0,1,1,12
5,-50.66350297586492,10.0,1,2,12
10,-104.86147327525535,100.0,1,3,12
15,-159.05944357464574,150.0,1,4,12
20,-213.25741387403616,200.0,1,5,12
25,-267.45538417342664,250.0,1,6,12
30,-321.653354472817,300.0,1,7,12
35,-375.8513247722074,350.0,1,8,12
40,-430.04929507159784,400.0,1,9,12
45,-484.24726537098826,450.0,1,10,12
50,-538.4452356703787,500.0,1,11,12
55,-592.643205969769,550.0,1,12,12
60,-646.8411762691594,600.0,1,13,12
65,-701.0391465685499,650.0,1,14,12
70,-755.2371168679402,700.0,1,15,12
75,-809.4350871673307,750.0,1,16,12
80,-863.6330574667211,800.0,1,17,12
85,-917.8310277661116,850.0,1,18,12
90,-972.0289980655019,900.0,1,19,12
95,-1026.2269683648924,950.0,1,20,12
100,-1080.424938664283,1000.0,1,21,12
1,-14.785334983603684,-8.9,2,1,12
5,-53.8140091286522,-31.5,2,2,12
10,-102.59985180996284,-55.9,2,3,12
15,-151.3856944912735,-78.8,2,4,12
20,-200.17153717258415,-100.3,2,5,12
25,-248.95737985389482,-120.3,2,6,12
30,-297.74322253520546,-139.0,2,7,12
35,-346.52906521651613,-156.4,2,8,12
40,-395.31490789782674,-172.4,2,9,12
45,-444.1007505791374,-187.2,2,10,12
50,-492.8865932604481,-201.0,2,11,12
55,-541.6724359417587,-214.0,2,12,12
60,-590.4582786230694,-226.3,2,13,12
65,-639.2441213043801,-237.9,2,14,12
70,-688.0299639856908,-249.0,2,15,12
75,-736.8158066670013,-259.7,2,16,12
80,-785.601649348312,-270.0,2,17,12
85,-834.3874920296226,-280.1,2,18,12
90,-883.1733347109333,-289.9,2,19,12
95,-931.959177392244,-299.6,2,20,12
100,-980.7450200735547,-309.1,2,21,12
1,-8.869227848024202,-4.4,3,1,12
5,-49.10827806026095,-25.0,3,2,12
10,-99.40709082555689,-49.8,3,3,12
15,-149.7059035908528,-74.6,3,4,12
20,-200.00471635614875,-99.4,3,5,12
25,-250.30352912144468,-124.5,3,6,12
30,-300.60234188674065,-149.0,3,7,12
35,-350.9011546520366,-173.9,3,8,12
40,-401.1999674173325,-198.2,3,9,12
45,-451.4987801826284,-222.0,3,10,12
50,-501.7975929479244,-245.3,3,11,12
55,-552.0964057132203,-268.1,3,12,12
60,-602.3952184785162,-290.4,3,13,12
65,-652.6940312438121,-312.2,3,14,12
70,-702.9928440091081,-333.7,3,15,12
75,-753.291656774404,-354.9,3,16,12
80,-803.5904695396999,-375.8,3,17,12
85,-853.8892823049958,-396.5,3,18,12
90,-904.1880950702918,-416.9,3,19,12
95,-954.4869078355878,-437.1,3,20,12
100,-1004.7857206008837,-457.2,3,21,12
1,-17.924917615196627,-6.4,4,1,12
5,-60.48100068711821,-46.6,4,2,12
10,-113.6761045270202,-103.5,4,3,12
15,-166.8712083669222,-165.0,4,4,12
20,-220.06631220682416,-264.9,4,5,12
25,-273.26141604672614,-351.3,4,6,12
30,-326.45651988662814,-438.1,4,7,12
35,-379.6516237265301,-519.4,4,8,12
40,-432.8467275664321,-1961.9,4,9,12
45,-486.04183140633404,-1102.2,4,10,12
50,-539.236935246236,-819.5,4,11,12
55,-592.432039086138,-665.1,4,12,12
60,-645.62714292604,-540.0,4,13,12
65,-698.8222467659419,-442.4,4,14,12
70,-752.017350605844,-365.8,4,15,12
75,-805.212454445746,-302.8,4,16,12
80,-858.407558285648,-250.0,4,17,12
85,-911.60266212555,-205.2,4,18,12
90,-964.7977659654518,-166.5,4,19,12
95,-1017.9928698053538,-132.2,4,20,12
100,-1071.1879736452559,-102.2,4,21,12
1,-18.51874590922041,-43.1,5,1,12
5,-56.72068796144029,-85.7,5,2,12
10,-104.47311552671513,-414.6,5,3,12
15,-152.22554309198995,-645.2,5,4,12
20,-199.9779706572648,-971.3,5,5,12
25,-247.73039822253966,-1269.2,5,6,12
30,-295.48282578781453,-1603.2,5,7,12
35,-343.2352533530894,-1942.1,5,8,12
40,-390.9876809183642,-2305.5,5,9,12
45,-438.7401084836391,-2639.8,5,10,12
50,-486.49253604891396,-3114.8,5,11,12
55,-534.2449636141887,-3505.5,5,12,12
60,-581.9973911794635,-3891.7,5,13,12
65,-629.7498187447384,-4306.4,5,14,12
70,-677.5022463100132,-4932.8,5,15,12
75,-725.2546738752881,-5748.7,5,16,12
80,-773.0071014405629,-6606.3,5,17,12
85,-820.7595290058379,-7562.7,5,18,12
90,-868.5119565711127,-8689.8,5,19,12
95,-916.2643841363875,-9879.6,5,20,12
100,-964.0168117016624,-11270.2,5,21,12
1,-15.200772504161355,2.0,1,1,13
5,-58.011723378129226,-3.0,1,2,13
10,-111.52541197058906,-14.0,1,3,13
15,-165.03910056304892,-39.0,1,4,13
20,-218.55278915550875,-82.0,1,5,13
25,-272.0664777479686,-145.0,1,6,13
30,-325.58016634042843,-238.0,1,7,13
35,-379.09385493288823,-359.0,1,8,13
40,-432.6075435253481,-502.0,1,9,13
45,-486.12123211780795,-669.0,1,10,13
50,-539.6349207102677,-870.0,1,11,13
55,-593.1486093027276,-1103.0,1,12,13
60,-646.6622978951874,-1370.0,1,13,13
65,-700.1759864876473,-1671.0,1,14,13
70,-753.689675080107,-2003.0,1,15,13
75,-807.2033636725669,-2368.0,1,16,13
80,-860.7170522650267,-2767.0,1,17,13
85,-914.2307408574866,-3200.0,1,18,13
90,-967.7444294499464,-3667.0,1,19,13
95,-1021.2581180424062,-4167.0,1,20,13
100,-1074.771806634866,-4700.0,1,21,13
1,-8.242430521131062,2.0,2,1,13
5,-46.154918894966954,-2.0,2,2,13
10,-93.54552936226182,-2.5,2,3,13
15,-140.93613982955668,-3.0,2,4,13
20,-188.32675029685154,-3.5,2,5,13
