x,y,machine,trial,y_pred,subject
5,-44.4,5,2,-47.0,30
63,-647.7,5,3,-611.0,30
28,-283.2,5,4,-274.5,30
13,-127.8,5,5,-116.8,30
57,-587.4,1,1,57.0,31
28,-285.0,1,2,-292.8,31
10,-97.7,1,3,-100.0,31
62,-640.5,1,4,-619.8,31
81,-839.1,1,5,-849.8,31
87,-866.2,2,1,-879.8,31
25,-252.7,2,2,-25.0,31
76,-756.7,2,3,-766.8,31
33,-331.0,2,4,-329.0,31
62,-617.2,2,5,-619.8,31
52,-501.8,3,1,-521.0,31
28,-270.0,3,2,-274.0,31
93,-907.7,3,3,-892.0,31
57,-553.3,3,4,-547.0,31
16,-151.6,3,5,-151.2,31
20,-219.3,4,1,-200.0,31
34,-370.2,4,2,-345.0,31
15,-164.9,4,3,-160.0,31
45,-489.3,4,4,-521.8,31
63,-682.9,4,5,-711.8,31
38,-397.3,5,1,-381.0,31
9,-90.7,5,2,-92.8,31
42,-441.1,5,3,-438.0,31
83,-874.9,5,4,-849.2,31
94,-992.9,5,5,-946.8,31
67,-660.6,1,1,2.0,32
59,-579.3,1,2,-566.8,32
3,-20.3,1,3,-28.7,32
17,-160.5,1,4,-116.8,32
99,-979.3,1,5,-964.8,32
24,-267.2,2,1,-240.6,32
9,-105.7,2,2,-100.1,32
79,-865.9,2,3,-813.8,32
99,-1083.3,2,4,-1095.7,32
90,-986.0,2,5,-1020.1,32
85,-909.2,3,1,-849.5,32
91,-975.0,3,2,-946.8,32
82,-877.7,3,3,-849.8,32
28,-302.0,3,4,-316.8,32
84,-899.7,3,5,-902.8,32
4,-35.0,4,1,-37.2,32
70,-680.5,4,2,-749.0,32
56,-543.0,4,3,-547.0,32
13,-121.6,4,4,-130.0,32
46,-446.3,4,5,-437.0,32
74,-781.4,5,1,-743.0,32
52,-551.1,5,2,-513.0,32
28,-297.9,5,3,-292.0,32
99,-1045.0,5,4,-1083.3,32
99,-1046.3,5,5,-1045.0,32
31,-308.8,1,1,1.0,33
55,-556.3,1,2,-547.2,33
20,-196.3,1,3,-200.8,33
85,-864.1,1,4,-849.8,33
27,-270.4,1,5,-258.8,33
82,-810.2,2,1,-818.8,33
67,-665.6,2,2,-664.8,33
81,-799.5,2,3,-811.8,33
87,-858.9,2,4,-890.8,33
94,-926.3,2,5,-929.8,33
65,-655.1,3,1,-637.8,33
53,-533.1,3,2,-541.8,33
11,-108.5,3,3,-110.1,33
72,-725.6,3,4,-721.2,33
29,-292.4,3,5,-288.8,33
43,-422.3,4,1,-438.8,33
47,-462.6,4,2,-462.8,33
35,-344.8,4,3,-345.8,33
21,-212.5,4,4,-206.8,33
57,-558.7,4,5,-566.8,33
94,-1002.8,5,1,-926.3,33
80,-855.3,5,2,-813.2,33
52,-559.2,5,3,-521.2,33
56,-600.4,5,4,-566.8,33
97,-1033.1,5,5,-1032.1,33
97,-952.9,1,1,97.0,34
92,-903.7,1,2,-947.8,34
18,-179.7,1,3,-183.8,34
12,-122.0,1,4,-119.8,34
19,-191.8,1,5,-188.8,34
70,-807.7,2,1,-693.0,34
71,-819.6,2,2,-819.8,34
23,-272.0,2,3,-257.8,34
36,-419.2,2,4,-435.8,34
36,-420.9,2,5,-419.2,34
25,-222.0,3,1,-280.0,34
32,-288.5,3,2,-289.6,34
6,-47.9,3,3,-54.0,34
84,-768.6,3,4,-849.0,34
30,-271.6,3,5,-270.0,34
84,-839.9,4,1,-849.8,34
30,-295.7,4,2,-325.8,34
75,-749.2,4,3,-813.8,34
14,-134.8,4,4,-131.8,34
52,-517.5,4,5,-547.8,34
4,-30.4,5,1,-25.0,34
8,-66.3,5,2,-61.8,34
7,-54.6,5,3,-57.0,34
12,-102.8,5,4,-99.0,34
3,-20.1,5,5,-21.0,34
22,-220.9,1,1,4.0,35
17,-172.7,1,2,-170.7,35
12,-121.3,1,3,-124.5,35
67,-674.3,1,4,-669.1,35
33,-334.4,1,5,-334.3,35
23,-227.8,2,1,-230.9,35
12,-117.1,2,2,-120.6,35
42,-415.6,2,3,-423.8,35
31,-308.7,2,4,-313.8,35
94,-935.2,2,5,-929.8,35
33,-332.9,3,1,-331.8,35
38,-385.4,3,2,-377.8,35
18,-178.7,3,3,-179.8,35
50,-509.5,3,4,-500.0,35
93,-952.5,3,5,-929.7,35
61,-575.5,4,1,-611.8,35
71,-669.6,4,2,-724.2,35
72,-679.5,4,3,-678.8,35
7,-66.4,4,4,-68.8,35
49,-463.4,4,5,-495.8,35
25,-222.7,5,1,-247.5,35
13,-118.9,5,2,-130.2,35
14,-128.2,5,3,-122.6,35
3,-30.7,5,4,-25.8,35
22,-196.3,5,5,-215.2,35
88,-922.6,1,1,0.0,36
9,-88.8,1,2,-913.6,36
18,-183.7,1,3,-17.7,36
47,-489.5,1,4,-547.1,36
86,-901.8,1,5,-922.6,36
6,-66.0,2,1,-6.0,36
80,-775.7,2,2,-844.0,36
70,-680.1,2,3,-715.0,36
88,-851.8,2,4,-922.6,36
19,-190.8,2,5,-190.8,36
97,-1021.8,3,1,-929.0,36
32,-339.3,3,2,-325.8,36
30,-318.9,3,3,-321.0,36
50,-526.9,3,4,-541.8,36
43,-455.1,3,5,-457.8,36
90,-910.5,4,1,-929.0,36
42,-420.8,4,2,-447.8,36
80,-808.7,4,3,-775.7,36
73,-736.2,4,4,-721.0,36
76,-765.7,4,5,-766.8,36
53,-512.8,5,1,-547.8,36
64,-621.2,5,2,-632.8,36
53,-515.7,5,3,-532.8,36
3,-29.6,5,4,-30.0,36
70,-679.7,5,5,-664.8,36
51,-530.3,1,1,1.0,37
30,-314.1,1,2,-5.3,37
92,-953.0,1,3,-946.8,37
25,-261.1,1,4,-252.5,37
19,-203.4,1,5,-206.1,37
61,-610.8,2,1,-611.3,37
33,-327.3,2,2,-334.1,37
98,-982.8,2,3,-980.0,37
70,-701.2,2,4,-700.0,37
81,-813.4,2,5,-811.8,37
77,-761.4,3,1,-769.8,37
26,-262.9,3,2,-259.8,37
3,-37.6,3,3,-3.0,37
33,-330.6,3,4,-327.3,37
33,-331.5,3,5,-330.6,37
15,-166.3,4,1,-151.8,37
35,-372.7,4,2,-351.8,37
29,-311.4,4,3,-304.8,37
58,-611.7,4,4,-583.8,37
99,-1037.0,4,5,-993.0,37
2,-28.8,5,1,-30.0,37
15,-156.4,5,2,-166.3,37
3,-40.0,5,3,-33.6,37
31,-317.5,5,4,-321.8,37
65,-653.9,5,5,-658.0,37
39,-419.9,1,1,39.0,38
92,-991.1,1,2,-1047.6,38
11,-116.2,1,3,-119.9,38
17,-181.0,1,4,-170.8,38
2,-17.8,1,5,-21.8,38
88,-865.6,2,1,-7992.0,38
12,-124.6,2,2,-116.2,38
83,-816.8,2,3,-818.8,38
77,-758.9,2,4,-749.8,38
90,-886.5,2,5,-892.0,38
48,-479.6,3,1,-521.8,38
58,-580.8,3,2,-591.8,38
4,-36.1,3,3,-41.8,38
5,-49.5,3,4,-45.2,38
29,-290.3,3,5,-292.8,38
97,-1040.4,4,1,-977.0,38
28,-306.4,4,2,-279.8,38
2,-30.2,4,3,-21.8,38
88,-943.0,4,4,-929.8,38
59,-636.0,4,5,-611.8,38
81,-782.0,5,1,-813.8,38
52,-506.2,5,2,-541.0,38
59,-573.3,5,3,-632.0,38
83,-800.8,5,4,-813.0,38
67,-646.7,5,5,-664.8,38
97,-1043.7,1,1,97.0,39
92,-989.9,1,2,-964.8,39
18,-199.0,1,3,-215.8,39
53,-573.7,1,4,-547.8,39
92,-993.5,1,5,-989.9,39
2,-17.3,2,1,-2.0,39
65,-616.3,2,2,-716.8,39
81,-769.2,2,3,-749.8,39
81,-765.9,2,4,-769.2,39
39,-369.9,2,5,-351.8,39
26,-255.7,3,1,-229.8,39
3,-28.8,3,2,-23.8,39
71,-700.5,3,3,-664.8,39
48,-475.7,3,4,-495.8,39
15,-147.4,3,5,-140.0,39
99,-1027.6,4,1,-1049.8,39
67,-697.8,4,2,-637.8,39
74,-771.0,4,3,-743.0,39
47,-491.9,4,4,-468.0,39
92,-957.1,4,5,-988.8,39
42,-406.2,5,1,-413.0,39
16,-151.0,5,2,-155.8,39
71,-694.2,5,3,-711.0,39
11,-101.6,5,4,-98.0,39
96,-941.2,5,5,-973.0,39
39,-401.8,1,1,39.0,40
61,-631.0,1,2,-401.8,40
8,-74.7,1,3,-80.8,40
31,-314.4,1,4,-283.8,40
99,-1031.6,1,5,-974.0,40
64,-647.3,2,1,-664.0,40
20,-198.3,2,2,-200.0,40
74,-744.6,2,3,-749.8,40
52,-521.5,2,4,-513.8,40
45,-453.3,2,5,-447.0,40
77,-683.2,3,1,-769.8,40
61,-541.1,3,2,-631.0,40
69,-613.6,3,3,-611.8,40
58,-514.9,3,4,-521.1,40
9,-82.0,3,5,-68.8,40
35,-357.3,4,1,-345.8,40
63,-637.6,4,2,-637.8,40
86,-871.5,4,3,-849.0,40
43,-438.7,4,4,-437.8,40
13,-135.5,4,5,-130.8,40
96,-999.3,5,1,-964.8,40
44,-459.9,5,2,-441.8,40
83,-863.0,5,3,-837.2,40
80,-832.6,5,4,-811.0,40
12,-128.0,5,5,-120.0,40
84,-715.9,1,1,16.0,41
12,-94.6,1,2,-715.9,41
96,-819.8,1,3,-831.4,41
91,-772.6,1,4,-790.8,41
63,-534.3,1,5,-547.8,41
44,-433.8,2,1,-377.8,41
79,-771.7,2,2,-743.8,41
38,-376.5,2,3,-325.8,41
96,-935.3,2,4,-819.8,41
65,-636.8,2,5,-547.8,41
79,-802.1,3,1,-813.8,41
46,-466.2,3,2,-521.8,41
44,-444.0,3,3,-438.8,41
41,-416.5,3,4,-413.8,41
28,-284.9,3,5,-308.0,41
19,-196.4,4,1,-190.8,41
50,-499.3,4,2,-521.0,41
88,-873.2,4,3,-912.8,41
5,-57.4,4,4,-49.8,41
28,-284.9,4,5,-284.9,41
10,-94.6,5,1,-99.9,41
73,-736.7,5,2,-715.9,41
57,-573.1,5,3,-564.8,41
17,-165.2,5,4,-170.8,41
11,-105.5,5,5,-100.8,41
42,-380.9,1,1,10.0,42
2,-19.0,1,2,-1.8,42
55,-497.9,1,3,-829.5,42
38,-344.1,1,4,-351.9,42
61,-551.9,1,5,-539.9,42
4,-28.4,2,1,-38.0,42
41,-367.8,2,2,-374.9,42
27,-237.5,2,3,-242.6,42
5,-38.2,2,4,-30.5,42
29,-255.9,2,5,-247.8,42
30,-303.5,3,1,-255.9,42
13,-125.3,3,2,-116.0,42
29,-292.7,3,3,-255.9,42
44,-445.0,3,4,-406.8,42
36,-363.9,3,5,-351.0,42
81,-792.5,4,1,-818.9,42
62,-606.5,4,2,-632.8,42
52,-506.3,4,3,-521.0,42
79,-771.0,4,4,-769.0,42
29,-283.1,4,5,-292.7,42
65,-601.3,5,1,-658.0,42
13,-113.1,5,2,-130.0,42
79,-733.7,5,3,-766.8,42
5,-39.7,5,4,-21.0,42
93,-863.5,5,5,-929.0,42
37,-358.6,1,1,37.0,43
57,-554.4,1,2,-547.8,43
23,-222.2,1,3,-206.2,43
0,4.9,1,4,0.0,43
55,-535.8,1,5,-534.5,43
4,-35.0,2,1,-16.6,43
16,-161.8,2,2,-140.0,43
60,-612.8,2,3,-564.0,43
58,-593.2,2,4,-566.8,43
41,-419.1,2,5,-382.8,43
29,-326.0,3,1,-274.8,43
14,-160.3,3,2,-148.8,43
78,-864.3,3,3,-849.8,43
10,-114.7,3,4,-116.8,43
85,-940.0,3,5,-964.8,43
34,-310.2,4,1,-371.8,43
45,-411.7,4,2,-521.8,43
5,-43.2,4,3,-47.8,43
25,-227.1,4,4,-229.8,43
1,-7.2,4,5,-8.8,43
0,-0.8,5,1,-0.0,43
17,-167.8,5,2,-153.8,43
84,-837.2,5,3,-932.0,43
97,-965.0,5,4,-1032.8,43
71,-706.7,5,5,-743.0,43
50,-493.5,1,1,100.0,44
94,-920.7,1,2,-929.5,44
58,-570.5,1,3,-547.1,44
82,-800.9,1,4,-814.7,44
63,-619.8,1,5,-611.8,44
37,-371.9,2,1,-280.5,44
61,-611.2,2,2,-619.8,44
66,-659.4,2,3,-658.8,44
29,-290.4,2,4,-293.8,44
67,-671.9,2,5,-669.8,44
99,-946.4,3,1,-991.8,44
94,-896.1,3,2,-924.8,44
92,-878.3,3,3,-879.8,44
91,-868.3,3,4,-869.2,44
49,-463.9,3,5,-488.8,44
86,-834.8,4,1,-849.8,44
88,-851.6,4,2,-857.2,44
25,-237.4,4,3,-247.5,44
59,-570.3,4,4,-566.8,44
49,-473.2,4,5,-464.1,44
70,-660.1,5,1,-711.8,44
97,-915.9,5,2,-929.8,44
48,-453.2,5,3,-457.8,44
64,-605.6,5,4,-624.8,44
30,-285.0,5,5,-294.8,44
10,-94.9,1,1,10.0,45
73,-721.1,1,2,-1.1,45
57,-563.2,1,3,-547.1,45
84,-830.0,1,4,-818.8,45
26,-255.1,1,5,-247.8,45
68,-630.7,2,1,-624.8,45
71,-659.8,2,2,-658.8,45
37,-346.0,2,3,-351.8,45
98,-909.2,2,4,-964.0,45
99,-919.8,2,5,-918.1,45
63,-614.3,3,1,-585.8,45
53,-516.7,3,2,-521.8,45
34,-329.4,3,3,-340.0,45
86,-840.3,3,4,-846.0,45
18,-173.4,3,5,-170.8,45
82,-849.2,4,1,-818.0,45
69,-715.9,4,2,-637.8,45
35,-366.8,4,3,-339.8,45
45,-470.0,4,4,-426.8,45
82,-847.9,4,5,-849.2,45
72,-702.4,5,1,-724.0,45
9,-88.8,5,2,-88.8,45
77,-753.3,5,3,-766.8,45
22,-217.0,5,4,-215.8,45
10,-99.8,5,5,-94.9,45
5,-49.6,1,1,25.0,46
37,-382.5,1,2,-14.8,46
4,-39.5,1,3,-39.6,46
37,-381.3,1,4,-382.5,46
94,-974.4,1,5,-895.8,46
95,-915.4,2,1,-974.4,46
7,-71.5,2,2,-59.5,46
73,-705.7,2,3,-731.5,46
83,-801.8,2,4,-811.7,46
59,-570.9,2,5,-569.8,46
57,-557.2,3,1,-521.7,46
14,-138.2,3,2,-140.8,46
81,-790.2,3,3,-790.8,46
77,-751.8,3,4,-743.8,46
85,-830.1,3,5,-811.8,46
47,-460.1,4,1,-470.8,46
78,-769.0,4,2,-764.2,46
76,-747.1,4,3,-743.8,46
7,-58.6,4,4,-71.5,46
15,-138.3,4,5,-149.0,46
72,-718.4,5,1,-715.0,46
25,-246.3,5,2,-247.0,46
33,-326.5,5,3,-325.8,46
5,-44.3,5,4,-49.6,46
60,-598.3,5,5,-583.0,46
